content,source,cleaned,t,sentiment_score,sentiment,tokens,joined,topik
"Tolong Xml Monitoring nya, kenapa ya ga bisa dimunculin lagi baris error/invalid nya, sudah coding sendiri, ini tambah lagi ga tau baris nya.. Tolong!",instagram,tolong xml monitoring nya kenapa ya ga bisa dimunculin lagi baris errorinvalid nya sudah coding sendiri ini tambah lagi ga tau baris nya tolong,"['tolong', 'xml', 'monitoring', 'ya', 'kenapa', 'ya', 'tidak', 'bisa', 'dimunculin', 'lagi', 'baris', 'errorinvalid', 'ya', 'sudah', 'coding', 'sendiri', 'ini', 'tambah', 'lagi', 'tidak', 'tau', 'baris', 'ya', 'tolong']",-104,negative,"['tolong', 'xml', 'monitoring', 'nya', 'dimunculin', 'baris', 'errorinvalid', 'nya', 'coding', 'tau', 'baris', 'nya', 'tolong']",tolong xml monitoring nya dimunculin baris errorinvalid nya coding tau baris nya tolong,Topik 1 - Error/Aplikasi
efaktur desktop error kah,instagram,efaktur desktop error kah,"['efaktur', 'desktop', 'error', 'kah']",-9,negative,"['efaktur', 'desktop', 'error', 'kah']",efaktur desktop error kah,Topik 1 - Error/Aplikasi
"Min, kenapa saya tidak bisa mengakses halaman ""Bayar"" di website pajak.go.id? Bolak-balik muncul notifikasi ""Kesalahan"" mulu. Saya perlu mengakses histori transaksi pembayaran saya. Tolong di-fix segera!",instagram,min kenapa saya tidak bisa mengakses halaman bayar di website pajakgoid bolakbalik muncul notifikasi kesalahan mulu saya perlu mengakses histori transaksi pembayaran saya tolong difix segera,"['min', 'kenapa', 'saya', 'tidak', 'bisa', 'mengakses', 'halaman', 'bayar', 'di', 'website', 'pajakgoid', 'bolakbalik', 'muncul', 'notifikasi', 'kesalahan', 'mulu', 'saya', 'perlu', 'mengakses', 'histori', 'transaksi', 'pembayaran', 'saya', 'tolong', 'difix', 'segera']",-64,negative,"['min', 'mengakses', 'halaman', 'bayar', 'website', 'pajakgoid', 'bolakbalik', 'muncul', 'notifikasi', 'kesalahan', 'mulu', 'mengakses', 'histori', 'transaksi', 'pembayaran', 'tolong', 'difix']",min mengakses halaman bayar website pajakgoid bolakbalik muncul notifikasi kesalahan mulu mengakses histori transaksi pembayaran tolong difix,Topik 1 - Error/Aplikasi
"minnnn tolong doong ini knp yaaa kok tidak bisa buat faktur menunya cuma ada portal saya, bantuan, pembayaran. keekk mana iniìiiii",instagram,minnnn tolong doong ini knp yaaa kok tidak bisa buat faktur menunya cuma ada portal saya bantuan pembayaran keekk mana iniiiii,"['minnnn', 'tolong', 'dong', 'ini', 'kenapa', 'ya', 'kok', 'tidak', 'bisa', 'buat', 'faktur', 'menunya', 'cuma', 'ada', 'portal', 'saya', 'bantuan', 'pembayaran', 'keekk', 'mana', 'ini']",-73,negative,"['minnnn', 'tolong', 'doong', 'knp', 'yaaa', 'faktur', 'menunya', 'portal', 'bantuan', 'pembayaran', 'keekk', 'iniiiii']",minnnn tolong doong knp yaaa faktur menunya portal bantuan pembayaran keekk iniiiii,Topik 1 - Error/Aplikasi
"Ijin tanya untuk registrasi NIK online di coretax lagi error kah? Saya coba dari minggu kemarin gak bisa, sampai hari ini pun tetep gak bisa, apa harus pergi ke kantor pajak",instagram,ijin tanya untuk registrasi nik online di coretax lagi error kah saya coba dari minggu kemarin gak bisa sampai hari ini pun tetep gak bisa apa harus pergi ke kantor pajak,"['ijin', 'tanya', 'untuk', 'registrasi', 'nik', 'online', 'di', 'coretax', 'lagi', 'error', 'kah', 'saya', 'coba', 'dari', 'minggu', 'kemarin', 'tidak', 'bisa', 'sampai', 'hari', 'ini', 'pun', 'tetap', 'tidak', 'bisa', 'apa', 'harus', 'pergi', 'ke', 'kantor', 'pajak']",-99,negative,"['ijin', 'registrasi', 'nik', 'online', 'coretax', 'error', 'kah', 'coba', 'minggu', 'kemarin', 'gak', 'tetep', 'gak', 'pergi', 'kantor', 'pajak']",ijin registrasi nik online coretax error kah coba minggu kemarin gak tetep gak pergi kantor pajak,Topik 1 - Error/Aplikasi
"Belum bisa sampai skrg min.. Ayo min diperbaiki lagi jd yg lebih apik, secara sistem maupun lainnya... Kukira td pagi jam 4an sdh bisa, eh ternyata abis kirim otp, error lg .. Ayoo min jangan buat aku dimarahin sama banyak orang",instagram,belum bisa sampai skrg min ayo min diperbaiki lagi jd yg lebih apik secara sistem maupun lainnya kukira td pagi jam an sdh bisa eh ternyata abis kirim otp error lg  ayoo min jangan buat aku dimarahin sama banyak orang,"['belum', 'bisa', 'sampai', 'sekarang', 'min', 'ayo', 'min', 'diperbaiki', 'lagi', 'jadi', 'yang', 'lebih', 'apik', 'secara', 'sistem', 'maupun', 'lainnya', 'kukira', 'tadi', 'pagi', 'jam', '4an', 'sudah', 'bisa', 'eh', 'ternyata', 'habis', 'kirim', 'otp', 'error', 'lagi', 'ayo', 'min', 'jangan', 'buat', 'aku', 'dimarahi', 'sama', 'banyak', 'orang']",-82,negative,"['skrg', 'min', 'ayo', 'min', 'diperbaiki', 'apik', 'sistem', 'kukira', 'pagi', 'jam', 'sdh', 'abis', 'kirim', 'otp', 'error', 'ayoo', 'min', 'dimarahin', 'orang']",skrg min ayo min diperbaiki apik sistem kukira pagi jam sdh abis kirim otp error ayoo min dimarahin orang,Topik 1 - Error/Aplikasi
"Sudah coba buat lewat coretax, kendala di KLU tidak muncul, ntah bugs atau gimana?",instagram,sudah coba buat lewat coretax kendala di klu tidak muncul ntah bugs atau gimana,"['sudah', 'coba', 'buat', 'lewat', 'coretax', 'kendala', 'di', 'kalau', 'tidak', 'muncul', 'entah', 'bugs', 'atau', 'bagaimana']",-39,negative,"['coba', 'coretax', 'kendala', 'klu', 'muncul', 'ntah', 'bugs', 'gimana']",coba coretax kendala klu muncul ntah bugs gimana,Topik 1 - Error/Aplikasi
Dan buat daftar npwp tidak bisa,instagram,dan buat daftar npwp tidak bisa,"['dan', 'buat', 'daftar', 'npwp', 'tidak', 'bisa']",-29,negative,"['daftar', 'npwp']",daftar npwp,Topik 1 - Error/Aplikasi
"Min. Dari pagi kami gak bisa buat faktur keluaran. Mau lapor SPT juga gak bisa. Coretax error, djp error. Tolonglah, jangan menyusahkan kami.",instagram,min dari pagi kami gak bisa buat faktur keluaran mau lapor spt juga gak bisa coretax error djp error tolonglah jangan menyusahkan kami,"['min', 'dari', 'pagi', 'kami', 'tidak', 'bisa', 'buat', 'faktur', 'keluaran', 'mau', 'lapor', 'seperti', 'juga', 'tidak', 'bisa', 'coretax', 'error', 'djp', 'error', 'tolonglah', 'jangan', 'menyusahkan', 'kami']",-52,negative,"['min', 'pagi', 'gak', 'faktur', 'keluaran', 'lapor', 'spt', 'gak', 'coretax', 'error', 'djp', 'error', 'tolonglah', 'menyusahkan']",min pagi gak faktur keluaran lapor spt gak coretax error djp error tolonglah menyusahkan,Topik 1 - Error/Aplikasi
"Simpan konsep kenapa error mulu seh, lu mau kita kerja sampai subuh?",instagram,simpan konsep kenapa error mulu seh lu mau kita kerja sampai subuh,"['simpan', 'konsep', 'kenapa', 'error', 'mulu', 'sih', 'kamu', 'mau', 'kita', 'kerja', 'sampai', 'subuh']",-33,negative,"['simpan', 'konsep', 'error', 'mulu', 'seh', 'kerja', 'subuh']",simpan konsep error mulu seh kerja subuh,Topik 1 - Error/Aplikasi
Efaktur memang tidak bisa upload ya?,instagram,efaktur memang tidak bisa upload ya,"['efaktur', 'memang', 'tidak', 'bisa', 'upload', 'ya']",-29,negative,"['efaktur', 'upload']",efaktur upload,Topik 1 - Error/Aplikasi
"Selamat sore min @ditjenpajakri , tolong dibantu E Faktur Dekstop nya, mau upload error mulu.",instagram,selamat sore min ditjenpajakri  tolong dibantu e faktur dekstop nya mau upload error mulu,"['selamat', 'sore', 'min', 'ditjenpajakri', 'tolong', 'dibantu', 'e', 'faktur', 'dekstop', 'ya', 'mau', 'upload', 'error', 'mulu']",-23,negative,"['selamat', 'sore', 'min', 'ditjenpajakri', 'tolong', 'dibantu', 'faktur', 'dekstop', 'nya', 'upload', 'error', 'mulu']",selamat sore min ditjenpajakri tolong dibantu faktur dekstop nya upload error mulu,Topik 1 - Error/Aplikasi
"Minta tolong pak @jokowi @prabowo salam hormat, banyak masyarakat yg mengeluh tidak bisa daftar online, dikarenakan website selalu eror dan eror, bagaimana mau jadi negara maju jika databsae selalu eror,sekia dari saya mewakili masyarakat Indonesia.Terimakasih dan semoga dijawab dan di respon oleh jajaran nya .",instagram,minta tolong pak jokowi prabowo salam hormat banyak masyarakat yg mengeluh tidak bisa daftar online dikarenakan website selalu eror dan eror bagaimana mau jadi negara maju jika databsae selalu erorsekia dari saya mewakili masyarakat indonesiaterimakasih dan semoga dijawab dan di respon oleh jajaran nya,"['meminta', 'tolong', 'pak', 'jokowi', 'prabowo', 'salam', 'hormat', 'banyak', 'masyarakat', 'yang', 'mengeluh', 'tidak', 'bisa', 'daftar', 'online', 'dikarenakan', 'website', 'selalu', 'eror', 'dan', 'eror', 'bagaimana', 'mau', 'jadi', 'negara', 'maju', 'jika', 'databsae', 'selalu', 'erorsekia', 'dari', 'saya', 'mewakili', 'masyarakat', 'indonesiaterimakasih', 'dan', 'semoga', 'dijawab', 'dan', 'di', 'respon', 'oleh', 'jajaran', 'ya']",-82,negative,"['tolong', 'jokowi', 'prabowo', 'salam', 'hormat', 'masyarakat', 'mengeluh', 'daftar', 'online', 'website', 'eror', 'eror', 'negara', 'maju', 'databsae', 'erorsekia', 'mewakili', 'masyarakat', 'indonesiaterimakasih', 'semoga', 'respon', 'jajaran', 'nya']",tolong jokowi prabowo salam hormat masyarakat mengeluh daftar online website eror eror negara maju databsae erorsekia mewakili masyarakat indonesiaterimakasih semoga respon jajaran nya,Topik 1 - Error/Aplikasi
ayo min kerja.. error tuh efakturnya expired to run for DEMO use katanya,instagram,ayo min kerja error tuh efakturnya expired to run for demo use katanya,"['ayo', 'min', 'kerja', 'error', 'tuh', 'efakturnya', 'expired', 'tapi', 'run', 'for', 'demo', 'use', 'katanya']",-16,negative,"['ayo', 'min', 'kerja', 'error', 'tuh', 'efakturnya', 'expired', 'run', 'for', 'demo', 'use']",ayo min kerja error tuh efakturnya expired run for demo use,Topik 1 - Error/Aplikasi
"Sampai saat ini Efaktur blm bisa di Akses, akhor bulan web efaktur yg error sampe lapor PPN mesti tengah malem  SOLUSInya adalah menunggu sampe bisa dgn sendirinya",instagram,sampai saat ini efaktur blm bisa di akses akhor bulan web efaktur yg error sampe lapor ppn mesti tengah malem  solusinya adalah menunggu sampe bisa dgn sendirinya,"['sampai', 'saat', 'ini', 'efaktur', 'belum', 'bisa', 'di', 'akses', 'akhor', 'bulan', 'web', 'efaktur', 'yang', 'error', 'sampai', 'lapor', 'ppn', 'mesti', 'tengah', 'malam', 'solusinya', 'adalah', 'menunggu', 'sampai', 'bisa', 'dengan', 'sendirinya']",-72,negative,"['efaktur', 'blm', 'akses', 'akhor', 'web', 'efaktur', 'error', 'sampe', 'lapor', 'ppn', 'mesti', 'malem', 'solusinya', 'menunggu', 'sampe', 'dgn']",efaktur blm akses akhor web efaktur error sampe lapor ppn mesti malem solusinya menunggu sampe dgn,Topik 1 - Error/Aplikasi
"gaji gede kerja lu gak bener 
kalo gak error pasti down tuh website/aplikasi efaktur . capek w",instagram,"gaji gede kerja lu gak bener 
kalo gak error pasti down tuh websiteaplikasi efaktur  capek w","['gaji', 'gede', 'kerja', 'kamu', 'tidak', 'benar', 'kalau', 'tidak', 'error', 'pasti', 'down', 'tuh', 'websiteaplikasi', 'efaktur', 'capek', 'gue']",-47,negative,"['gaji', 'gede', 'kerja', 'gak', 'bener', 'kalo', 'gak', 'error', 'down', 'tuh', 'websiteaplikasi', 'efaktur', 'capek']",gaji gede kerja gak bener kalo gak error down tuh websiteaplikasi efaktur capek,Topik 1 - Error/Aplikasi
ini kenapa efakturnya error lg min,instagram,ini kenapa efakturnya error lg min,"['ini', 'kenapa', 'efakturnya', 'error', 'lagi', 'min']",-30,negative,"['efakturnya', 'error', 'min']",efakturnya error min,Topik 1 - Error/Aplikasi
"ini sy mau nerbitin FP dr td ngka bisa-bisa ,,apakah error ?

karena semenjak di perbaharui jd sering error.kenapa yaa",instagram,"ini sy mau nerbitin fp dr td ngka bisabisa apakah error 

karena semenjak di perbaharui jd sering errorkenapa yaa","['ini', 'saya', 'mau', 'nerbitin', 'fp', 'dari', 'tadi', 'ngka', 'bisabisa', 'apakah', 'error', 'karena', 'semenjak', 'di', 'perbaharui', 'jadi', 'sering', 'errorkenapa', 'ya']",-45,negative,"['nerbitin', 'ngka', 'bisabisa', 'error', 'semenjak', 'perbaharui', 'errorkenapa', 'yaa']",nerbitin ngka bisabisa error semenjak perbaharui errorkenapa yaa,Topik 1 - Error/Aplikasi
"min, efaktur desktop error kah? di e-faktur di PT yg 1, fp yg udah diupload pas disearch gk mau muncul. di PT yg satu lg awalnya cuma muter, tp setelah itu ada warning seperti membuka 2 aplikasi",instagram,min efaktur desktop error kah di efaktur di pt yg  fp yg udah diupload pas disearch gk mau muncul di pt yg satu lg awalnya cuma muter tp setelah itu ada warning seperti membuka  aplikasi,"['min', 'efaktur', 'desktop', 'error', 'kah', 'di', 'efaktur', 'di', 'pt', 'yang', '1', 'fp', 'yang', 'sudah', 'diupload', 'pas', 'disearch', 'tidak', 'mau', 'muncul', 'di', 'pt', 'yang', 'satu', 'lagi', 'awalnya', 'cuma', 'muter', 'tapi', 'setelah', 'itu', 'ada', 'warning', 'seperti', 'membuka', '2', 'aplikasi']",-101,negative,"['min', 'efaktur', 'desktop', 'error', 'kah', 'efaktur', 'udah', 'diupload', 'pas', 'disearch', 'muncul', 'muter', 'warning', 'membuka', 'aplikasi']",min efaktur desktop error kah efaktur udah diupload pas disearch muncul muter warning membuka aplikasi,Topik 1 - Error/Aplikasi
aplikasi e faktur apakah error lagi ya min? mau upload faktur pajak dri tdi gabisa,instagram,aplikasi e faktur apakah error lagi ya min mau upload faktur pajak dri tdi gabisa,"['aplikasi', 'e', 'faktur', 'apakah', 'error', 'lagi', 'ya', 'min', 'mau', 'upload', 'faktur', 'pajak', 'dari', 'tadi', 'tidak bisa']",-52,negative,"['aplikasi', 'faktur', 'error', 'min', 'upload', 'faktur', 'pajak', 'dri', 'tdi', 'gabisa']",aplikasi faktur error min upload faktur pajak dri tdi gabisa,Topik 1 - Error/Aplikasi
E-faktur lagi error ya? Mau upload ga bisa mulu,instagram,efaktur lagi error ya mau upload ga bisa mulu,"['efaktur', 'lagi', 'error', 'ya', 'mau', 'upload', 'tidak', 'bisa', 'mulu']",-49,negative,"['efaktur', 'error', 'upload', 'mulu']",efaktur error upload mulu,Topik 1 - Error/Aplikasi
"katanya mau MAJU tapi malah mundur lagi, sok2 Coretax servernya masih SUPER LEMOT, build aplikasi aja terus servernya di biarin aja, biar makin banyak yg kena kendala, telat lapor terus makin banyak DENDA",instagram,katanya mau maju tapi malah mundur lagi sok coretax servernya masih super lemot build aplikasi aja terus servernya di biarin aja biar makin banyak yg kena kendala telat lapor terus makin banyak denda,"['katanya', 'mau', 'maju', 'tapi', 'malah', 'mundur', 'lagi', 'sok-sok', 'coretax', 'servernya', 'masih', 'super', 'lemot', 'build', 'aplikasi', 'saja', 'terus', 'servernya', 'di', 'biarkan', 'saja', 'biar', 'makin', 'banyak', 'yang', 'kena', 'kendala', 'telat', 'lapor', 'terus', 'makin', 'banyak', 'denda']",-120,negative,"['maju', 'mundur', 'sok', 'coretax', 'servernya', 'super', 'lemot', 'build', 'aplikasi', 'aja', 'servernya', 'biarin', 'aja', 'biar', 'kena', 'kendala', 'telat', 'lapor', 'denda']",maju mundur sok coretax servernya super lemot build aplikasi aja servernya biarin aja biar kena kendala telat lapor denda,Topik 1 - Error/Aplikasi
Efaktur kok error sampe skrng sih lagi butuh juga,instagram,efaktur kok error sampe skrng sih lagi butuh juga,"['efaktur', 'kok', 'error', 'sampai', 'sekarang', 'sih', 'lagi', 'butuh', 'juga']",-21,negative,"['efaktur', 'error', 'sampe', 'skrng', 'sih', 'butuh']",efaktur error sampe skrng sih butuh,Topik 1 - Error/Aplikasi
Efaktur error min,instagram,efaktur error min,"['efaktur', 'error', 'min']",-9,negative,"['efaktur', 'error', 'min']",efaktur error min,Topik 1 - Error/Aplikasi
Ini e faktur masih error ya ?,instagram,ini e faktur masih error ya,"['ini', 'e', 'faktur', 'masih', 'error', 'ya']",-36,negative,"['faktur', 'error']",faktur error,Topik 1 - Error/Aplikasi
Masih pada error ETax-40001 gak sih ?? Padahal koneksi internet baik² aja,instagram,masih pada error etax gak sih  padahal koneksi internet baik aja,"['masih', 'pada', 'error', 'etax40001', 'tidak', 'sih', 'padahal', 'koneksi', 'internet', 'baik', 'saja']",-38,negative,"['error', 'etax', 'gak', 'sih', 'koneksi', 'internet', 'aja']",error etax gak sih koneksi internet aja,Topik 1 - Error/Aplikasi
"E-Faktur nya pagi ini tgl 24/08/2023 tidak bisa diakses, prosesnya loading banget pak / bu. Mohon segera diperiksa dan diperbaiki agar lancar kembali. Terimakasih",instagram,efaktur nya pagi ini tgl  tidak bisa diakses prosesnya loading banget pak  bu mohon segera diperiksa dan diperbaiki agar lancar kembali terimakasih,"['efaktur', 'ya', 'pagi', 'ini', 'tanggal', '24082023', 'tidak', 'bisa', 'diakses', 'prosesnya', 'loading', 'banget', 'pak', 'bu', 'mohon', 'segera', 'diperiksa', 'dan', 'diperbaiki', 'agar', 'lancar', 'kembali', 'terimakasih']",-57,negative,"['efaktur', 'nya', 'pagi', 'tgl', 'diakses', 'prosesnya', 'loading', 'banget', 'mohon', 'diperiksa', 'diperbaiki', 'lancar', 'terimakasih']",efaktur nya pagi tgl diakses prosesnya loading banget mohon diperiksa diperbaiki lancar terimakasih,Topik 1 - Error/Aplikasi
parah bngettt bangett bangettt!!!! sampah deh pelayanannya,instagram,parah bngettt bangett bangettt sampah deh pelayanannya,"['parah', 'banget', 'banget', 'banget', 'sampah', 'deh', 'pelayanannya']",-41,negative,"['parah', 'bngettt', 'bangett', 'bangettt', 'sampah', 'deh', 'pelayanannya']",parah bngettt bangett bangettt sampah deh pelayanannya,Topik 1 - Error/Aplikasi
"bu ini kita udh seret bu, ga bisa kirim invoice kalau fpnya blm ada  yaelah bu gini amat sih jadi wp, udah coretax masalah djp juga ikutan lemot, akhir tahun nih bu pada banyak teriak sana sini 1 minta bupot tahunan, 1 minta fp januari, dan 2 aplikasi ga berjalan mulus",instagram,bu ini kita udh seret bu ga bisa kirim invoice kalau fpnya blm ada  yaelah bu gini amat sih jadi wp udah coretax masalah djp juga ikutan lemot akhir tahun nih bu pada banyak teriak sana sini  minta bupot tahunan  minta fp januari dan  aplikasi ga berjalan mulus,"['bu', 'ini', 'kita', 'sudah', 'seret', 'bu', 'tidak', 'bisa', 'kirim', 'invoice', 'kalau', 'fpnya', 'belum', 'ada', 'yaelah', 'bu', 'begini', 'amat', 'sih', 'jadi', 'wp', 'sudah', 'coretax', 'masalah', 'djp', 'juga', 'ikutan', 'lemot', 'akhir', 'tahun', 'nih', 'bu', 'pada', 'banyak', 'teriak', 'sana', 'sini', '1', 'meminta', 'bupot', 'tahunan', '1', 'meminta', 'fp', 'januari', 'dan', '2', 'aplikasi', 'tidak', 'berjalan', 'mulus']",-101,negative,"['udh', 'seret', 'kirim', 'invoice', 'fpnya', 'blm', 'yaelah', 'gini', 'sih', 'udah', 'coretax', 'djp', 'ikutan', 'lemot', 'nih', 'teriak', 'bupot', 'tahunan', 'januari', 'aplikasi', 'berjalan', 'mulus']",udh seret kirim invoice fpnya blm yaelah gini sih udah coretax djp ikutan lemot nih teriak bupot tahunan januari aplikasi berjalan mulus,Topik 1 - Error/Aplikasi
"CORETAX tidak bisa, otomatis = Marketing bs Penjualan, Finance tidak bisa penagihan /pembayaran, Tax tidak bisa menerbitkan faktur pajak. Tolong bu kembalikan ke aplikasi Efaktur sampai aplikasi Coretax nya bisa bu",instagram,coretax tidak bisa otomatis  marketing bs penjualan finance tidak bisa penagihan pembayaran tax tidak bisa menerbitkan faktur pajak tolong bu kembalikan ke aplikasi efaktur sampai aplikasi coretax nya bisa bu,"['coretax', 'tidak', 'bisa', 'otomatis', 'marketing', 'bisa', 'penjualan', 'finance', 'tidak', 'bisa', 'penagihan', 'pembayaran', 'tax', 'tidak', 'bisa', 'menerbitkan', 'faktur', 'pajak', 'tolong', 'bu', 'kembalikan', 'ke', 'aplikasi', 'efaktur', 'sampai', 'aplikasi', 'coretax', 'ya', 'bisa', 'bu']",-111,negative,"['coretax', 'otomatis', 'marketing', 'penjualan', 'finance', 'penagihan', 'pembayaran', 'tax', 'menerbitkan', 'faktur', 'pajak', 'tolong', 'kembalikan', 'aplikasi', 'efaktur', 'aplikasi', 'coretax', 'nya']",coretax otomatis marketing penjualan finance penagihan pembayaran tax menerbitkan faktur pajak tolong kembalikan aplikasi efaktur aplikasi coretax nya,Topik 1 - Error/Aplikasi
"Bu coretax nya tunda aja dulu bu kalo belom siap, bikin susah seluruh pengusaha bu. Sampe tanggal segini cetak faktur masih error gabisa nagih",instagram,bu coretax nya tunda aja dulu bu kalo belom siap bikin susah seluruh pengusaha bu sampe tanggal segini cetak faktur masih error gabisa nagih,"['bu', 'coretax', 'ya', 'tunda', 'saja', 'dulu', 'bu', 'kalau', 'belum', 'siap', 'bikin', 'susah', 'seluruh', 'pengusaha', 'bu', 'sampai', 'tanggal', 'segini', 'cetak', 'faktur', 'masih', 'error', 'tidak bisa', 'nagih']",-74,negative,"['coretax', 'nya', 'tunda', 'aja', 'kalo', 'belom', 'bikin', 'susah', 'pengusaha', 'sampe', 'tanggal', 'segini', 'cetak', 'faktur', 'error', 'gabisa', 'nagih']",coretax nya tunda aja kalo belom bikin susah pengusaha sampe tanggal segini cetak faktur error gabisa nagih,Topik 1 - Error/Aplikasi
"Izin tanya. Saya masukkan Kode PPJB nya tapi NPWP yang keluar bukan NPWP yang tercantum pada PPJB. Sedangkan pas input nomor PPJB di dokumen lain, nomor NPWP terisi otomatis dan tidak bisa diubah. Lalu kenapa yang muncul berbeda dari nomor NPWP yang tercantum pada lembaran PPJB nya?",instagram,izin tanya saya masukkan kode ppjb nya tapi npwp yang keluar bukan npwp yang tercantum pada ppjb sedangkan pas input nomor ppjb di dokumen lain nomor npwp terisi otomatis dan tidak bisa diubah lalu kenapa yang muncul berbeda dari nomor npwp yang tercantum pada lembaran ppjb nya,"['izin', 'tanya', 'saya', 'masukkan', 'kode', 'ppjb', 'ya', 'tapi', 'npwp', 'yang', 'keluar', 'bukan', 'npwp', 'yang', 'tercantum', 'pada', 'ppjb', 'sedangkan', 'pas', 'input', 'nomor', 'ppjb', 'di', 'dokumen', 'lain', 'nomor', 'npwp', 'terisi', 'otomatis', 'dan', 'tidak', 'bisa', 'diubah', 'lalu', 'kenapa', 'yang', 'muncul', 'berbeda', 'dari', 'nomor', 'npwp', 'yang', 'tercantum', 'pada', 'lembaran', 'ppjb', 'ya']",-148,negative,"['izin', 'masukkan', 'kode', 'ppjb', 'nya', 'npwp', 'npwp', 'tercantum', 'ppjb', 'pas', 'input', 'nomor', 'ppjb', 'dokumen', 'nomor', 'npwp', 'terisi', 'otomatis', 'diubah', 'muncul', 'berbeda', 'nomor', 'npwp', 'tercantum', 'lembaran', 'ppjb', 'nya']",izin masukkan kode ppjb nya npwp npwp tercantum ppjb pas input nomor ppjb dokumen nomor npwp terisi otomatis diubah muncul berbeda nomor npwp tercantum lembaran ppjb nya,Topik 1 - Error/Aplikasi
Kenapa masih lemot gni sih,instagram,kenapa masih lemot gni sih,"['kenapa', 'masih', 'lemot', 'begini', 'sih']",-32,negative,"['lemot', 'gni', 'sih']",lemot gni sih,Topik 1 - Error/Aplikasi
"E faktur lemot coretax lemot ,yang gercep cuma surat tagihan pajak aja  , masaaa mau bikin 1 FP aja sehari gak berhasil2 dikira kerjaan cuma nungguin coretax loading seharian ,giliran dah bisa login bentar eh keluar lagi karena kelamaan loading , trus kapan kelarnya niii kerjaaan",instagram,e faktur lemot coretax lemot yang gercep cuma surat tagihan pajak aja   masaaa mau bikin  fp aja sehari gak berhasil dikira kerjaan cuma nungguin coretax loading seharian giliran dah bisa login bentar eh keluar lagi karena kelamaan loading  trus kapan kelarnya niii kerjaaan,"['e', 'faktur', 'lemot', 'coretax', 'lemot', 'yang', 'gercep', 'cuma', 'surat', 'tagihan', 'pajak', 'saja', 'masaaa', 'mau', 'bikin', '1', 'fp', 'saja', 'sehari', 'tidak', 'berhasil2', 'dikira', 'pekerjaan', 'cuma', 'menunggu', 'coretax', 'loading', 'seharian', 'giliran', 'sudah', 'bisa', 'login', 'bentar', 'eh', 'keluar', 'lagi', 'karena', 'kelamaan', 'loading', 'terus', 'kapan', 'kelarnya', 'niii', 'kerjaaan']",-100,negative,"['faktur', 'lemot', 'coretax', 'lemot', 'gercep', 'surat', 'tagihan', 'pajak', 'aja', 'masaaa', 'bikin', 'aja', 'sehari', 'gak', 'berhasil', 'kerjaan', 'nungguin', 'coretax', 'loading', 'seharian', 'giliran', 'dah', 'login', 'bentar', 'loading', 'trus', 'kelarnya', 'niii', 'kerjaaan']",faktur lemot coretax lemot gercep surat tagihan pajak aja masaaa bikin aja sehari gak berhasil kerjaan nungguin coretax loading seharian giliran dah login bentar loading trus kelarnya niii kerjaaan,Topik 1 - Error/Aplikasi
"Pendaftaran NPWP tuh benerin, step akhir selalu bmuncul 400 bad request ERROR. Berapa berkas yg terpending gara2 ga bisa daftar npwp.",instagram,pendaftaran npwp tuh benerin step akhir selalu bmuncul  bad request error berapa berkas yg terpending gara ga bisa daftar npwp,"['pendaftaran', 'npwp', 'tuh', 'benerin', 'step', 'akhir', 'selalu', 'bmuncul', '400', 'bad', 'request', 'error', 'berapa', 'berkas', 'yang', 'terpending', 'gara-gara', 'tidak', 'bisa', 'daftar', 'npwp']",-59,negative,"['pendaftaran', 'npwp', 'tuh', 'benerin', 'step', 'bmuncul', 'bad', 'request', 'error', 'berkas', 'terpending', 'gara', 'daftar', 'npwp']",pendaftaran npwp tuh benerin step bmuncul bad request error berkas terpending gara daftar npwp,Topik 1 - Error/Aplikasi
"Jam segini upload FP masih error2. Sertel aman, koneksi internet aman. Tolong lah dibantu",instagram,jam segini upload fp masih error sertel aman koneksi internet aman tolong lah dibantu,"['jam', 'segini', 'upload', 'fp', 'masih', 'error2', 'sertel', 'aman', 'koneksi', 'internet', 'aman', 'tolong', 'lah', 'dibantu']",-4,negative,"['jam', 'segini', 'upload', 'error', 'sertel', 'aman', 'koneksi', 'internet', 'aman', 'tolong', 'dibantu']",jam segini upload error sertel aman koneksi internet aman tolong dibantu,Topik 1 - Error/Aplikasi
"WEB TOLONG DIBENERIN BUAT PENDAFTARAN, BIAR GAK RIBET !! BERMASALAH AMAT ITU WEB",instagram,web tolong dibenerin buat pendaftaran biar gak ribet  bermasalah amat itu web,"['web', 'tolong', 'dibenerin', 'buat', 'pendaftaran', 'biar', 'tidak', 'ribet', 'bermasalah', 'amat', 'itu', 'web']",-26,negative,"['web', 'tolong', 'dibenerin', 'pendaftaran', 'biar', 'gak', 'ribet', 'bermasalah', 'web']",web tolong dibenerin pendaftaran biar gak ribet bermasalah web,Topik 1 - Error/Aplikasi
"Min, ereg masih tidak bisa digunakan kah? Karena sy coba belum bisa",instagram,min ereg masih tidak bisa digunakan kah karena sy coba belum bisa,"['min', 'ereg', 'masih', 'tidak', 'bisa', 'digunakan', 'kah', 'karena', 'saya', 'coba', 'belum', 'bisa']",-52,negative,"['min', 'ereg', 'kah', 'coba']",min ereg kah coba,Topik 1 - Error/Aplikasi
