content,source,cleaned,t,sentiment_score,sentiment,tokens,joined,topik
Min 400++ invoice belum ada faktur pajaknya min,instagram,min  invoice belum ada faktur pajaknya min,"['min', '400', 'invoice', 'belum', 'ada', 'faktur', 'pajaknya', 'min']",-12,negative,"['min', 'invoice', 'faktur', 'pajaknya', 'min']",min invoice faktur pajaknya min,Topik 3 - Lapor Pajak/SPT
BOS BUPOT BLM BISA DIAPA2IN NIH BOS....GIMANA NIH DAH DI KEJAR2 AR..PADA GA MAU BAYAR KLO GA ADA FAKTUR DAN BUPOT......,instagram,bos bupot blm bisa diapain nih bosgimana nih dah di kejar arpada ga mau bayar klo ga ada faktur dan bupot,"['bos', 'bupot', 'belum', 'bisa', 'diapa-apai', 'nih', 'bosgimana', 'nih', 'sudah', 'di', 'kejar2', 'arpada', 'tidak', 'mau', 'bayar', 'kalau', 'tidak', 'ada', 'faktur', 'dan', 'bupot']",-59,negative,"['bos', 'bupot', 'blm', 'diapain', 'nih', 'bosgimana', 'nih', 'dah', 'kejar', 'arpada', 'bayar', 'klo', 'faktur', 'bupot']",bos bupot blm diapain nih bosgimana nih dah kejar arpada bayar klo faktur bupot,Topik 3 - Lapor Pajak/SPT
"Pak, Bu minta tolong bikin bupot PPh 21 non pegawai pake NIK nya bisa.. tulisannya nga valid. Padahal sudah validasi disdukcapil. Solusinya gimana ya pak Bu? Nanti saat lapor SPT PPh 21 Januari 2025 di era coretax.. kalo banyak NIK yang nga valid bagaimana ya pak Bu solusinya? Efeknya jadi nga bisa lapor pajak masa PPh 21.. minta tolong pak Bu solusi supaya NIK karyawan valid. Terima kasih",instagram,pak bu minta tolong bikin bupot pph  non pegawai pake nik nya bisa tulisannya nga valid padahal sudah validasi disdukcapil solusinya gimana ya pak bu nanti saat lapor spt pph  januari  di era coretax kalo banyak nik yang nga valid bagaimana ya pak bu solusinya efeknya jadi nga bisa lapor pajak masa pph  minta tolong pak bu solusi supaya nik karyawan valid terima kasih,"['pak', 'bu', 'meminta', 'tolong', 'bikin', 'bupot', 'pph', '21', 'non', 'pegawai', 'pakai', 'nik', 'ya', 'bisa', 'tulisannya', 'tidak', 'valid', 'padahal', 'sudah', 'validasi', 'disdukcapil', 'solusinya', 'bagaimana', 'ya', 'pak', 'bu', 'nanti', 'saat', 'lapor', 'seperti', 'pph', '21', 'januari', '2025', 'di', 'era', 'coretax', 'kalau', 'banyak', 'nik', 'yang', 'tidak', 'valid', 'bagaimana', 'ya', 'pak', 'bu', 'solusinya', 'efeknya', 'jadi', 'tidak', 'bisa', 'lapor', 'pajak', 'masa', 'pph', '21', 'meminta', 'tolong', 'pak', 'bu', 'solusi', 'supaya', 'nik', 'karyawan', 'valid', 'terima', 'kasih']",-108,negative,"['tolong', 'bikin', 'bupot', 'pph', 'non', 'pegawai', 'pake', 'nik', 'nya', 'tulisannya', 'nga', 'valid', 'validasi', 'disdukcapil', 'solusinya', 'gimana', 'lapor', 'spt', 'pph', 'januari', 'era', 'coretax', 'kalo', 'nik', 'nga', 'valid', 'solusinya', 'efeknya', 'nga', 'lapor', 'pajak', 'pph', 'tolong', 'solusi', 'nik', 'karyawan', 'valid', 'terima', 'kasih']",tolong bikin bupot pph non pegawai pake nik nya tulisannya nga valid validasi disdukcapil solusinya gimana lapor spt pph januari era coretax kalo nik nga valid solusinya efeknya nga lapor pajak pph tolong solusi nik karyawan valid terima kasih,Topik 3 - Lapor Pajak/SPT
Dikit dikit loading dikit dikit loading. 1 faktur bisa 20 menit lebih,instagram,dikit dikit loading dikit dikit loading  faktur bisa  menit lebih,"['dikit', 'dikit', 'loading', 'dikit', 'dikit', 'loading', '1', 'faktur', 'bisa', '20', 'menit', 'lebih']",-24,negative,"['dikit', 'dikit', 'loading', 'dikit', 'dikit', 'loading', 'faktur', 'menit']",dikit dikit loading dikit dikit loading faktur menit,Topik 3 - Lapor Pajak/SPT
"Yang di input sppb atau no aju nya ????.....klo no aju yg di input semua transaksi pengiriman langsung muncul sendiri tampa kita input, tapi kenapa ppn nya 12% dpp lain nya sama dengan DPP, padahal di BC 4.0 pajak yg dibtidak dipungut nya 11%",instagram,yang di input sppb atau no aju nya klo no aju yg di input semua transaksi pengiriman langsung muncul sendiri tampa kita input tapi kenapa ppn nya  dpp lain nya sama dengan dpp padahal di bc  pajak yg dibtidak dipungut nya,"['yang', 'di', 'input', 'sppb', 'atau', 'no', 'aju', 'ya', 'kalau', 'no', 'aju', 'yang', 'di', 'input', 'semua', 'transaksi', 'pengiriman', 'langsung', 'muncul', 'sendiri', 'tampa', 'kita', 'input', 'tapi', 'kenapa', 'ppn', 'ya', '12', 'dpp', 'lain', 'ya', 'sama', 'dengan', 'dpp', 'padahal', 'di', 'baca', '40', 'pajak', 'yang', 'dibtidak', 'dipungut', 'ya', '11']",-142,negative,"['input', 'sppb', 'aju', 'nya', 'klo', 'aju', 'input', 'transaksi', 'pengiriman', 'langsung', 'muncul', 'tampa', 'input', 'ppn', 'nya', 'dpp', 'nya', 'dpp', 'pajak', 'dibtidak', 'dipungut', 'nya']",input sppb aju nya klo aju input transaksi pengiriman langsung muncul tampa input ppn nya dpp nya dpp pajak dibtidak dipungut nya,Topik 3 - Lapor Pajak/SPT
"buat faktur tapi nunggu statusnya approved lama kali, mending pakai e-faktur aja",instagram,buat faktur tapi nunggu statusnya approved lama kali mending pakai efaktur aja,"['buat', 'faktur', 'tapi', 'menunggu', 'statusnya', 'approved', 'lama', 'kali', 'mending', 'pakai', 'efaktur', 'saja']",-21,negative,"['faktur', 'nunggu', 'statusnya', 'approved', 'kali', 'mending', 'pakai', 'efaktur', 'aja']",faktur nunggu statusnya approved kali mending pakai efaktur aja,Topik 3 - Lapor Pajak/SPT
"tolong tambahin tanggal approved dong, dan buat supaya pdf nya bisa di download banyakan langsung, capek bgt downloadin satu-satu!!! SAYA BUTUH NOMOR FAKTUR BERURUTAN, PUSING BANGET NOMORNYA NGACAK GINIIII  @ditjenpajakri",instagram,tolong tambahin tanggal approved dong dan buat supaya pdf nya bisa di download banyakan langsung capek bgt downloadin satusatu saya butuh nomor faktur berurutan pusing banget nomornya ngacak giniiii  ditjenpajakri,"['tolong', 'tambahkan', 'tanggal', 'approved', 'dong', 'dan', 'buat', 'supaya', 'pdf', 'ya', 'bisa', 'di', 'download', 'banyakan', 'langsung', 'capek', 'banget', 'downloadin', 'satusatu', 'saya', 'butuh', 'nomor', 'faktur', 'berurutan', 'pusing', 'banget', 'nomornya', 'ngacak', 'giniiii', 'ditjenpajakri']",-66,negative,"['tolong', 'tambahin', 'tanggal', 'approved', 'pdf', 'nya', 'download', 'banyakan', 'langsung', 'capek', 'bgt', 'downloadin', 'satusatu', 'butuh', 'nomor', 'faktur', 'berurutan', 'pusing', 'banget', 'nomornya', 'ngacak', 'giniiii', 'ditjenpajakri']",tolong tambahin tanggal approved pdf nya download banyakan langsung capek bgt downloadin satusatu butuh nomor faktur berurutan pusing banget nomornya ngacak giniiii ditjenpajakri,Topik 3 - Lapor Pajak/SPT
"Halo min mau bertanya,
Saya lebih bayar pajak karena status sudah berkeluarga, namun pihak kantor pajak jambi menyatakan hasil pemeriksaannya nihil karena menurut mereka perusahaan tidak melaporkan bahwa ybs sudah berkeluarga. Apakah ini bisa jadi alasan kelbihan bayar saya tidak dikembalikan negara ?",instagram,"halo min mau bertanya
saya lebih bayar pajak karena status sudah berkeluarga namun pihak kantor pajak jambi menyatakan hasil pemeriksaannya nihil karena menurut mereka perusahaan tidak melaporkan bahwa ybs sudah berkeluarga apakah ini bisa jadi alasan kelbihan bayar saya tidak dikembalikan negara","['halo', 'min', 'mau', 'bertanya', 'saya', 'lebih', 'bayar', 'pajak', 'karena', 'status', 'sudah', 'berkeluarga', 'namun', 'pihak', 'kantor', 'pajak', 'jambi', 'menyatakan', 'hasil', 'pemeriksaannya', 'nihil', 'karena', 'menurut', 'mereka', 'perusahaan', 'tidak', 'melaporkan', 'bahwa', 'ybs', 'sudah', 'berkeluarga', 'apakah', 'ini', 'bisa', 'jadi', 'alasan', 'kelbihan', 'bayar', 'saya', 'tidak', 'dikembalikan', 'negara']",-94,negative,"['halo', 'min', 'bayar', 'pajak', 'status', 'berkeluarga', 'kantor', 'pajak', 'jambi', 'hasil', 'pemeriksaannya', 'nihil', 'perusahaan', 'melaporkan', 'ybs', 'berkeluarga', 'alasan', 'kelbihan', 'bayar', 'dikembalikan', 'negara']",halo min bayar pajak status berkeluarga kantor pajak jambi hasil pemeriksaannya nihil perusahaan melaporkan ybs berkeluarga alasan kelbihan bayar dikembalikan negara,Topik 3 - Lapor Pajak/SPT
"Minn tolong dongg, ini masih gabisaa upload fakturr",instagram,minn tolong dongg ini masih gabisaa upload fakturr,"['minn', 'tolong', 'dong', 'ini', 'masih', 'gabisaa', 'upload', 'fakturr']",-20,negative,"['minn', 'tolong', 'dongg', 'gabisaa', 'upload', 'fakturr']",minn tolong dongg gabisaa upload fakturr,Topik 3 - Lapor Pajak/SPT
"Mau tanya deh, sebenernya gunanya gua buat lapor pajak taunan itu apa sih? Apa keuntungannya buat gue?",instagram,mau tanya deh sebenernya gunanya gua buat lapor pajak taunan itu apa sih apa keuntungannya buat gue,"['mau', 'tanya', 'deh', 'sebenarnya', 'gunanya', 'gua', 'buat', 'lapor', 'pajak', 'taunan', 'itu', 'apa', 'sih', 'apa', 'keuntungannya', 'buat', 'gue']",-8,negative,"['deh', 'sebenernya', 'gunanya', 'gua', 'lapor', 'pajak', 'taunan', 'sih', 'keuntungannya', 'gue']",deh sebenernya gunanya gua lapor pajak taunan sih keuntungannya gue,Topik 3 - Lapor Pajak/SPT
https://rajawalivisual.com/oknum-pns-direktorat-jendral-pajak-kpp-madya-kota-bandar-lampung-di-laporkan-istrinya-kasus-kdrt-ke-polda-lampung/ Min pegawainya kasus kdrt loh ga ada disiplinkah? Mencoreng lembaga yg terhormat,instagram,httpsrajawalivisualcomoknumpnsdirektoratjendralpajakkppmadyakotabandarlampungdilaporkanistrinyakasuskdrtkepoldalampung min pegawainya kasus kdrt loh ga ada disiplinkah mencoreng lembaga yg terhormat,"['httpsrajawalivisualcomoknumpnsdirektoratjendralpajakkppmadyakotabandarlampungdilaporkanistrinyakasuskdrtkepoldalampung', 'min', 'pegawainya', 'kasus', 'kdrt', 'loh', 'tidak', 'ada', 'disiplinkah', 'mencoreng', 'lembaga', 'yang', 'terhormat']",-24,negative,"['httpsrajawalivisualcomoknumpnsdirektoratjendralpajakkppmadyakotabandarlampungdilaporkanistrinyakasuskdrtkepoldalampung', 'min', 'pegawainya', 'kdrt', 'loh', 'disiplinkah', 'mencoreng', 'lembaga', 'terhormat']",httpsrajawalivisualcomoknumpnsdirektoratjendralpajakkppmadyakotabandarlampungdilaporkanistrinyakasuskdrtkepoldalampung min pegawainya kdrt loh disiplinkah mencoreng lembaga terhormat,Topik 3 - Lapor Pajak/SPT
"beli material di toko biasanya ada PPN 11%, nah 11% nya ini apakah menjadi dasar perhitungan PPN KMS jg? kalau iya PPN dikenain PPN dong, cmiiw",instagram,beli material di toko biasanya ada ppn  nah  nya ini apakah menjadi dasar perhitungan ppn kms jg kalau iya ppn dikenain ppn dong cmiiw,"['beli', 'material', 'di', 'toko', 'biasanya', 'ada', 'ppn', '11', 'nah', '11', 'ya', 'ini', 'apakah', 'menjadi', 'dasar', 'perhitungan', 'ppn', 'kms', 'juga', 'kalau', 'iya', 'ppn', 'dikenain', 'ppn', 'dong', 'cmiiw']",-25,negative,"['beli', 'material', 'toko', 'ppn', 'nya', 'dasar', 'perhitungan', 'ppn', 'kms', 'iya', 'ppn', 'dikenain', 'ppn', 'cmiiw']",beli material toko ppn nya dasar perhitungan ppn kms iya ppn dikenain ppn cmiiw,Topik 3 - Lapor Pajak/SPT
"Bukan pajak baru tapi tarif baru ya.. Sesuai nama nya PPN KMS, mengikuti tatif PPN. Kalau PPN naik ya ikut naik juga",instagram,bukan pajak baru tapi tarif baru ya sesuai nama nya ppn kms mengikuti tatif ppn kalau ppn naik ya ikut naik juga,"['bukan', 'pajak', 'baru', 'tapi', 'tarif', 'baru', 'ya', 'sesuai', 'nama', 'ya', 'ppn', 'kms', 'mengikuti', 'tatif', 'ppn', 'kalau', 'ppn', 'naik', 'ya', 'ikut', 'naik', 'juga']",-35,negative,"['pajak', 'tarif', 'sesuai', 'nama', 'nya', 'ppn', 'kms', 'mengikuti', 'tatif', 'ppn', 'ppn']",pajak tarif sesuai nama nya ppn kms mengikuti tatif ppn ppn,Topik 3 - Lapor Pajak/SPT
Ada sosialisasinya kah? Msh banyak yg perlu diperjelas mengenai ketentuan pembuatan Faktur PPN nya,instagram,ada sosialisasinya kah msh banyak yg perlu diperjelas mengenai ketentuan pembuatan faktur ppn nya,"['ada', 'sosialisasinya', 'kah', 'masih', 'banyak', 'yang', 'perlu', 'diperjelas', 'mengenai', 'ketentuan', 'pembuatan', 'faktur', 'ppn', 'ya']",-33,negative,"['sosialisasinya', 'kah', 'msh', 'diperjelas', 'ketentuan', 'pembuatan', 'faktur', 'ppn', 'nya']",sosialisasinya kah msh diperjelas ketentuan pembuatan faktur ppn nya,Topik 3 - Lapor Pajak/SPT
"Kalo Bukti Potong A2 nya ga sesuai data sebenarnya gimana min ? Harus K3, tapi bupot A2 nya masih K1 ? Untuk PNS lapor LB malah ditolak",instagram,kalo bukti potong a nya ga sesuai data sebenarnya gimana min  harus k tapi bupot a nya masih k  untuk pns lapor lb malah ditolak,"['kalau', 'bukti', 'potong', 'a2', 'ya', 'tidak', 'sesuai', 'data', 'sebenarnya', 'bagaimana', 'min', 'harus', 'k3', 'tapi', 'bupot', 'a2', 'ya', 'masih', 'k1', 'untuk', 'pns', 'lapor', 'lb', 'malah', 'ditolak']",-56,negative,"['kalo', 'bukti', 'potong', 'nya', 'sesuai', 'data', 'gimana', 'min', 'bupot', 'nya', 'pns', 'lapor', 'ditolak']",kalo bukti potong nya sesuai data gimana min bupot nya pns lapor ditolak,Topik 3 - Lapor Pajak/SPT
"Pak Admin, tanya dong. Misal perusahaan tidak mau mengembalikan kelebihan pembayaran pajak? Dengan alasan sudah dibayarkan ke negara dan sudah digunakan untuk membayar PPh 21 Bulan Januari. Lalu apa yang harus saya lakukan untuk menuntut hak saya ??",instagram,pak admin tanya dong misal perusahaan tidak mau mengembalikan kelebihan pembayaran pajak dengan alasan sudah dibayarkan ke negara dan sudah digunakan untuk membayar pph  bulan januari lalu apa yang harus saya lakukan untuk menuntut hak saya,"['pak', 'admin', 'tanya', 'dong', 'misal', 'perusahaan', 'tidak', 'mau', 'mengembalikan', 'kelebihan', 'pembayaran', 'pajak', 'dengan', 'alasan', 'sudah', 'dibayarkan', 'ke', 'negara', 'dan', 'sudah', 'digunakan', 'untuk', 'membayar', 'pph', '21', 'bulan', 'januari', 'lalu', 'apa', 'yang', 'harus', 'saya', 'lakukan', 'untuk', 'menuntut', 'hak', 'saya']",-71,negative,"['admin', 'perusahaan', 'mengembalikan', 'kelebihan', 'pembayaran', 'pajak', 'alasan', 'dibayarkan', 'negara', 'membayar', 'pph', 'januari', 'lakukan', 'menuntut', 'hak']",admin perusahaan mengembalikan kelebihan pembayaran pajak alasan dibayarkan negara membayar pph januari lakukan menuntut hak,Topik 3 - Lapor Pajak/SPT
"Klo cara kya gni negara untung dong, pdhal pph yg udh d potng 3,465 tpi nilai yg d isi d lampiran bupot nya 3.000. Hrusnya wp nya gpp lebih bayar trus d ajuin restitusi hahahaha biar uang klebihan nya d balikin k orng nya",instagram,klo cara kya gni negara untung dong pdhal pph yg udh d potng  tpi nilai yg d isi d lampiran bupot nya  hrusnya wp nya gpp lebih bayar trus d ajuin restitusi hahahaha biar uang klebihan nya d balikin k orng nya,"['kalau', 'cara', 'kaya', 'begini', 'negara', 'untung', 'dong', 'padahal', 'pph', 'yang', 'sudah', 'di', 'potng', '3465', 'tapi', 'nilai', 'yang', 'di', 'isi', 'di', 'lampiran', 'bupot', 'ya', '3000', 'harusnya', 'wp', 'ya', 'tidak apa-apa', 'lebih', 'bayar', 'terus', 'di', 'ajuin', 'restitusi', 'hahahaha', 'biar', 'uang', 'klebihan', 'ya', 'di', 'balikin', 'ke', 'orang', 'ya']",-145,negative,"['klo', 'kya', 'gni', 'negara', 'untung', 'pdhal', 'pph', 'udh', 'potng', 'tpi', 'nilai', 'isi', 'lampiran', 'bupot', 'nya', 'hrusnya', 'nya', 'gpp', 'bayar', 'trus', 'ajuin', 'restitusi', 'hahahaha', 'biar', 'uang', 'klebihan', 'nya', 'balikin', 'orng', 'nya']",klo kya gni negara untung pdhal pph udh potng tpi nilai isi lampiran bupot nya hrusnya nya gpp bayar trus ajuin restitusi hahahaha biar uang klebihan nya balikin orng nya,Topik 3 - Lapor Pajak/SPT
"Mslh PPh 21 TER blm tuntas,muncul coretax.lalu muncul lg perhitungan PPN yg lumayan rumit.Kalau ada yg ribet knp harus dipermudah.... SELAMAT HARI MUMET PAJAK SE INDONESIA RAYA..menyala pajak ku .Good job Djp",instagram,mslh pph  ter blm tuntasmuncul coretaxlalu muncul lg perhitungan ppn yg lumayan rumitkalau ada yg ribet knp harus dipermudah selamat hari mumet pajak se indonesia rayamenyala pajak ku good job djp,"['masalah', 'pph', '21', 'ter', 'belum', 'tuntasmuncul', 'coretaxlalu', 'muncul', 'lagi', 'perhitungan', 'ppn', 'yang', 'lumayan', 'rumitkalau', 'ada', 'yang', 'ribet', 'kenapa', 'harus', 'dipermudah', 'selamat', 'hari', 'mumet', 'pajak', 'se', 'indonesia', 'rayamenyala', 'pajak', 'ku', 'good', 'job', 'djp']",-65,negative,"['mslh', 'pph', 'ter', 'blm', 'tuntasmuncul', 'coretaxlalu', 'muncul', 'perhitungan', 'ppn', 'lumayan', 'rumitkalau', 'ribet', 'knp', 'dipermudah', 'selamat', 'mumet', 'pajak', 'indonesia', 'rayamenyala', 'pajak', 'good', 'job', 'djp']",mslh pph ter blm tuntasmuncul coretaxlalu muncul perhitungan ppn lumayan rumitkalau ribet knp dipermudah selamat mumet pajak indonesia rayamenyala pajak good job djp,Topik 3 - Lapor Pajak/SPT
Ada yg sudah bisa bikin efaktur?,instagram,ada yg sudah bisa bikin efaktur,"['ada', 'yang', 'sudah', 'bisa', 'bikin', 'efaktur']",-35,negative,"['bikin', 'efaktur']",bikin efaktur,Topik 3 - Lapor Pajak/SPT
Adakah yg udah bisa bikin Faktur?,instagram,adakah yg udah bisa bikin faktur,"['adakah', 'yang', 'sudah', 'bisa', 'bikin', 'faktur']",-32,negative,"['adakah', 'udah', 'bikin', 'faktur']",adakah udah bikin faktur,Topik 3 - Lapor Pajak/SPT
Tolong infonya bagaimana perhitungan PPN untuk Jasa yg sudah menerapkan DPP Nilai Lain?,instagram,tolong infonya bagaimana perhitungan ppn untuk jasa yg sudah menerapkan dpp nilai lain,"['tolong', 'infonya', 'bagaimana', 'perhitungan', 'ppn', 'untuk', 'jasa', 'yang', 'sudah', 'menerapkan', 'dpp', 'nilai', 'lain']",-11,negative,"['tolong', 'infonya', 'perhitungan', 'ppn', 'jasa', 'menerapkan', 'dpp', 'nilai']",tolong infonya perhitungan ppn jasa menerapkan dpp nilai,Topik 3 - Lapor Pajak/SPT
"Udah balik aja ke efaktur kalau aplikasi coretax gini,,, rancu semuaaaaa. Perusahaan yang tiap hari bikin fp jadi menangis lihat aplikasi coretax kek gini",instagram,udah balik aja ke efaktur kalau aplikasi coretax gini rancu semuaaaaa perusahaan yang tiap hari bikin fp jadi menangis lihat aplikasi coretax kek gini,"['sudah', 'balik', 'saja', 'ke', 'efaktur', 'kalau', 'aplikasi', 'coretax', 'begini', 'rancu', 'semuaaaaa', 'perusahaan', 'yang', 'tiap', 'hari', 'bikin', 'fp', 'jadi', 'menangis', 'lihat', 'aplikasi', 'coretax', 'kayak', 'begini']",-70,negative,"['udah', 'aja', 'efaktur', 'aplikasi', 'coretax', 'gini', 'rancu', 'semuaaaaa', 'perusahaan', 'bikin', 'menangis', 'lihat', 'aplikasi', 'coretax', 'kek', 'gini']",udah aja efaktur aplikasi coretax gini rancu semuaaaaa perusahaan bikin menangis lihat aplikasi coretax kek gini,Topik 3 - Lapor Pajak/SPT
kok pas bikin faktur cuma bisa simpan konsep yaa.. gak ada pilihan submit,instagram,kok pas bikin faktur cuma bisa simpan konsep yaa gak ada pilihan submit,"['kok', 'pas', 'bikin', 'faktur', 'cuma', 'bisa', 'simpan', 'konsep', 'ya', 'tidak', 'ada', 'pilihan', 'submit']",-46,negative,"['pas', 'bikin', 'faktur', 'simpan', 'konsep', 'yaa', 'gak', 'pilihan', 'submit']",pas bikin faktur simpan konsep yaa gak pilihan submit,Topik 3 - Lapor Pajak/SPT
Sistemnya blm siap cuyyyy.mending ud bener2 pake efaktur tinggal di perbaruhi aj fiturnya...tiap tahun kita smua d tuntut utk adaptasi sama sistem yg kalian buat yg selalu berubah ubah,instagram,sistemnya blm siap cuyyyymending ud bener pake efaktur tinggal di perbaruhi aj fiturnyatiap tahun kita smua d tuntut utk adaptasi sama sistem yg kalian buat yg selalu berubah ubah,"['sistemnya', 'belum', 'siap', 'cuyyyymending', 'sudah', 'benar-benar', 'pakai', 'efaktur', 'tinggal', 'di', 'perbaruhi', 'saja', 'fiturnyatiap', 'tahun', 'kita', 'semua', 'di', 'tuntut', 'untuk', 'adaptasi', 'sama', 'sistem', 'yang', 'kalian', 'buat', 'yang', 'selalu', 'berubah', 'ubah']",-65,negative,"['sistemnya', 'blm', 'cuyyyymending', 'bener', 'pake', 'efaktur', 'tinggal', 'perbaruhi', 'fiturnyatiap', 'smua', 'tuntut', 'utk', 'adaptasi', 'sistem', 'berubah', 'ubah']",sistemnya blm cuyyyymending bener pake efaktur tinggal perbaruhi fiturnyatiap smua tuntut utk adaptasi sistem berubah ubah,Topik 3 - Lapor Pajak/SPT
"Aplikasi E-faktur aja suka eror, malah ganti Web  Lawak",instagram,aplikasi efaktur aja suka eror malah ganti web  lawak,"['aplikasi', 'efaktur', 'saja', 'suka', 'eror', 'malah', 'ganti', 'web', 'lawak']",-34,negative,"['aplikasi', 'efaktur', 'aja', 'suka', 'eror', 'ganti', 'web', 'lawak']",aplikasi efaktur aja suka eror ganti web lawak,Topik 3 - Lapor Pajak/SPT
"@ditjenpajakri e-Nova lagi eror ya loading terus, padahal mau bikin NSFP... Terus kalo mau upload faktur server gangguan terus",instagram,ditjenpajakri enova lagi eror ya loading terus padahal mau bikin nsfp terus kalo mau upload faktur server gangguan terus,"['ditjenpajakri', 'enova', 'lagi', 'eror', 'ya', 'loading', 'terus', 'padahal', 'mau', 'bikin', 'nsfp', 'terus', 'kalau', 'mau', 'upload', 'faktur', 'server', 'gangguan', 'terus']",-60,negative,"['ditjenpajakri', 'enova', 'eror', 'loading', 'bikin', 'nsfp', 'kalo', 'upload', 'faktur', 'server', 'gangguan']",ditjenpajakri enova eror loading bikin nsfp kalo upload faktur server gangguan,Topik 3 - Lapor Pajak/SPT
"Admin ini tau gak ya. Kalau webnya itu kacau. Seharian mau bikin 1 Faktur saja, nggak bisa lho. Gimana yang tiap hari harus bikin banyak Faktur. Apa gak pusing mereka.",instagram,admin ini tau gak ya kalau webnya itu kacau seharian mau bikin  faktur saja nggak bisa lho gimana yang tiap hari harus bikin banyak faktur apa gak pusing mereka,"['admin', 'ini', 'tau', 'tidak', 'ya', 'kalau', 'webnya', 'itu', 'kacau', 'seharian', 'mau', 'bikin', '1', 'faktur', 'saja', 'tidak', 'bisa', 'lho', 'bagaimana', 'yang', 'tiap', 'hari', 'harus', 'bikin', 'banyak', 'faktur', 'apa', 'tidak', 'pusing', 'mereka']",-109,negative,"['admin', 'tau', 'gak', 'webnya', 'kacau', 'seharian', 'bikin', 'faktur', 'nggak', 'lho', 'gimana', 'bikin', 'faktur', 'gak', 'pusing']",admin tau gak webnya kacau seharian bikin faktur nggak lho gimana bikin faktur gak pusing,Topik 3 - Lapor Pajak/SPT
"Ini CORETAX input A1 2 orang tp yang muncul cuma satu d SPT Induk, knp ya?????",instagram,ini coretax input a  orang tp yang muncul cuma satu d spt induk knp ya,"['ini', 'coretax', 'input', 'a1', '2', 'orang', 'tapi', 'yang', 'muncul', 'cuma', 'satu', 'di', 'seperti', 'induk', 'kenapa', 'ya']",-67,negative,"['coretax', 'input', 'orang', 'muncul', 'spt', 'induk', 'knp']",coretax input orang muncul spt induk knp,Topik 3 - Lapor Pajak/SPT
"Kode billing udh di bayar dari tanggal 10, tapi status masih menunggu pembayaran dan spt belum terlapor.. gimana ini eh????",instagram,kode billing udh di bayar dari tanggal  tapi status masih menunggu pembayaran dan spt belum terlapor gimana ini eh,"['kode', 'billing', 'sudah', 'di', 'bayar', 'dari', 'tanggal', '10', 'tapi', 'status', 'masih', 'menunggu', 'pembayaran', 'dan', 'seperti', 'belum', 'terlapor', 'bagaimana', 'ini', 'eh']",-71,negative,"['kode', 'billing', 'udh', 'bayar', 'tanggal', 'status', 'menunggu', 'pembayaran', 'spt', 'terlapor', 'gimana']",kode billing udh bayar tanggal status menunggu pembayaran spt terlapor gimana,Topik 3 - Lapor Pajak/SPT
"Pagi pak, Bu, mohon bantuannya dari kemarin Rabu pagi sampe sekarang untuk coretax bagian PPh 21.. tulisan nya object reference not set to an instance of an object.. mohon bantuannya untuk diperbaiki ya pak Bu.. mau bikin SPT PPh 21 pegawai dan non pegawai.. erorr terus ini .. makasi ya pak Bu.. bentar lagi mau lapor dan bayar PPh 21 Februari 2025.. minta tolong pak Bu @ditjenpajakri apakah bapak, ibu ada yang alami sama dengan saya?",instagram,pagi pak bu mohon bantuannya dari kemarin rabu pagi sampe sekarang untuk coretax bagian pph  tulisan nya object reference not set to an instance of an object mohon bantuannya untuk diperbaiki ya pak bu mau bikin spt pph  pegawai dan non pegawai erorr terus ini  makasi ya pak bu bentar lagi mau lapor dan bayar pph  februari  minta tolong pak bu ditjenpajakri apakah bapak ibu ada yang alami sama dengan saya,"['pagi', 'pak', 'bu', 'mohon', 'bantuannya', 'dari', 'kemarin', 'rabu', 'pagi', 'sampai', 'sekarang', 'untuk', 'coretax', 'bagian', 'pph', '21', 'tulisan', 'ya', 'object', 'reference', 'not', 'set', 'tapi', 'an', 'instance', 'of', 'an', 'object', 'mohon', 'bantuannya', 'untuk', 'diperbaiki', 'ya', 'pak', 'bu', 'mau', 'bikin', 'seperti', 'pph', '21', 'pegawai', 'dan', 'non', 'pegawai', 'erorr', 'terus', 'ini', 'terima kasih', 'ya', 'pak', 'bu', 'bentar', 'lagi', 'mau', 'lapor', 'dan', 'bayar', 'pph', '21', 'februari', '2025', 'meminta', 'tolong', 'pak', 'bu', 'ditjenpajakri', 'apakah', 'bapak', 'ibu', 'ada', 'yang', 'alami', 'sama', 'dengan', 'saya']",-106,negative,"['pagi', 'mohon', 'bantuannya', 'kemarin', 'rabu', 'pagi', 'sampe', 'coretax', 'pph', 'tulisan', 'nya', 'object', 'reference', 'not', 'set', 'instance', 'object', 'mohon', 'bantuannya', 'diperbaiki', 'bikin', 'spt', 'pph', 'pegawai', 'non', 'pegawai', 'erorr', 'makasi', 'bentar', 'lapor', 'bayar', 'pph', 'februari', 'tolong', 'ditjenpajakri', 'alami']",pagi mohon bantuannya kemarin rabu pagi sampe coretax pph tulisan nya object reference not set instance object mohon bantuannya diperbaiki bikin spt pph pegawai non pegawai erorr makasi bentar lapor bayar pph februari tolong ditjenpajakri alami,Topik 3 - Lapor Pajak/SPT
Tolak ppn 12% dong~,instagram,tolak ppn  dong,"['tolak', 'ppn', '12', 'dong']",-4,negative,"['tolak', 'ppn']",tolak ppn,Topik 3 - Lapor Pajak/SPT
