content,source,cleaned,t,sentiment_score,sentiment,tokens,joined,topik
"Min, bkin npwp ket. eror duplikat data tekan simpan, gmna ya",instagram,min bkin npwp ket eror duplikat data tekan simpan gmna ya,"['min', 'bikin', 'npwp', 'ket', 'eror', 'duplikat', 'data', 'tekan', 'simpan', 'bagaimana', 'ya']",-45,negative,"['min', 'bkin', 'npwp', 'ket', 'eror', 'duplikat', 'data', 'tekan', 'simpan', 'gmna']",min bkin npwp ket eror duplikat data tekan simpan gmna,Topik 2 - Login/NPWP/Daftar
"Min, kenapa pendaftaran npwp bagian otp selalu tidak terkirim? Padahal ada pulsanya. Sudah mencoba 2 no dg provider telkomsel. Tapi tetap saja tidak ada masuk otp.",instagram,min kenapa pendaftaran npwp bagian otp selalu tidak terkirim padahal ada pulsanya sudah mencoba  no dg provider telkomsel tapi tetap saja tidak ada masuk otp,"['min', 'kenapa', 'pendaftaran', 'npwp', 'bagian', 'otp', 'selalu', 'tidak', 'terkirim', 'padahal', 'ada', 'pulsanya', 'sudah', 'mencoba', '2', 'no', 'dengan', 'provider', 'telkomsel', 'tapi', 'tetap', 'saja', 'tidak', 'ada', 'masuk', 'otp']",-73,negative,"['min', 'pendaftaran', 'npwp', 'otp', 'terkirim', 'pulsanya', 'mencoba', 'provider', 'telkomsel', 'masuk', 'otp']",min pendaftaran npwp otp terkirim pulsanya mencoba provider telkomsel masuk otp,Topik 2 - Login/NPWP/Daftar
"Kalau NPWP diterbitkan oleh KPP Medan (karena syarat wajib KPR Rumah Subsidi), tapi sudah posisi sudah pindah kependudukan ke Prov.JATENG.
Apakah bisa memperbarui NPWP tanpa harus ke KPP Medan?",instagram,"kalau npwp diterbitkan oleh kpp medan karena syarat wajib kpr rumah subsidi tapi sudah posisi sudah pindah kependudukan ke provjateng
apakah bisa memperbarui npwp tanpa harus ke kpp medan","['kalau', 'npwp', 'diterbitkan', 'oleh', 'kpp', 'medan', 'karena', 'syarat', 'wajib', 'kpr', 'rumah', 'subsidi', 'tapi', 'sudah', 'posisi', 'sudah', 'pindah', 'kependudukan', 'ke', 'provjateng', 'apakah', 'bisa', 'memperbarui', 'npwp', 'tanpa', 'harus', 'ke', 'kpp', 'medan']",-65,negative,"['npwp', 'diterbitkan', 'kpp', 'medan', 'syarat', 'wajib', 'kpr', 'rumah', 'subsidi', 'posisi', 'pindah', 'kependudukan', 'provjateng', 'memperbarui', 'npwp', 'kpp', 'medan']",npwp diterbitkan kpp medan syarat wajib kpr rumah subsidi posisi pindah kependudukan provjateng memperbarui npwp kpp medan,Topik 2 - Login/NPWP/Daftar
Fungsinya apa ganti2 NPWP? Belum waktu dan ongkos ngurusnya kalo pindah...,instagram,fungsinya apa ganti npwp belum waktu dan ongkos ngurusnya kalo pindah,"['fungsinya', 'apa', 'ganti2', 'npwp', 'belum', 'waktu', 'dan', 'ongkos', 'ngurusnya', 'kalau', 'pindah']",-25,negative,"['fungsinya', 'ganti', 'npwp', 'ongkos', 'ngurusnya', 'kalo', 'pindah']",fungsinya ganti npwp ongkos ngurusnya kalo pindah,Topik 2 - Login/NPWP/Daftar
Npwp aku katanya dikirim dari 2021 tapi sampe skrng ganyampe nyampe,instagram,npwp aku katanya dikirim dari  tapi sampe skrng ganyampe nyampe,"['npwp', 'aku', 'katanya', 'dikirim', 'dari', '2021', 'tapi', 'sampai', 'sekarang', 'ganyampe', 'sampai']",-29,negative,"['npwp', 'dikirim', 'sampe', 'skrng', 'ganyampe', 'nyampe']",npwp dikirim sampe skrng ganyampe nyampe,Topik 2 - Login/NPWP/Daftar
"Ini ga ad cara online aja? Ke KPP kudu ijin dl ma kntr, mentok kena cuti klo kelamaan balik kntr. Plus bknnya ktp sdh jd npwp jg? Knp ga auto sync data ktp fan npwp nya?",instagram,ini ga ad cara online aja ke kpp kudu ijin dl ma kntr mentok kena cuti klo kelamaan balik kntr plus bknnya ktp sdh jd npwp jg knp ga auto sync data ktp fan npwp nya,"['ini', 'tidak', 'ada', 'cara', 'online', 'saja', 'ke', 'kpp', 'kudu', 'ijin', 'dulu', 'sama', 'kntr', 'mentok', 'kena', 'cuti', 'kalau', 'kelamaan', 'balik', 'kntr', 'plus', 'bknnya', 'ktp', 'sudah', 'jadi', 'npwp', 'juga', 'kenapa', 'tidak', 'auto', 'sync', 'data', 'ktp', 'fan', 'npwp', 'ya']",-104,negative,"['online', 'aja', 'kpp', 'kudu', 'ijin', 'kntr', 'mentok', 'kena', 'cuti', 'klo', 'kntr', 'plus', 'bknnya', 'ktp', 'sdh', 'npwp', 'knp', 'auto', 'sync', 'data', 'ktp', 'fan', 'npwp', 'nya']",online aja kpp kudu ijin kntr mentok kena cuti klo kntr plus bknnya ktp sdh npwp knp auto sync data ktp fan npwp nya,Topik 2 - Login/NPWP/Daftar
"Ini mulai berlaku baru² aja kan. Krn awal tahun ini, sy mau pindah NPWP gak bisa via kantor pajak tujuan. Hrs ke kpp asal. Malesin kan. Besok tak cobain via kpp tujuan.",instagram,ini mulai berlaku baru aja kan krn awal tahun ini sy mau pindah npwp gak bisa via kantor pajak tujuan hrs ke kpp asal malesin kan besok tak cobain via kpp tujuan,"['ini', 'mulai', 'berlaku', 'baru', 'saja', 'kan', 'karena', 'awal', 'tahun', 'ini', 'saya', 'mau', 'pindah', 'npwp', 'tidak', 'bisa', 'via', 'kantor', 'pajak', 'tujuan', 'harus', 'ke', 'kpp', 'asal', 'malesin', 'kan', 'besok', 'tak', 'mencoba', 'via', 'kpp', 'tujuan']",-95,negative,"['berlaku', 'aja', 'krn', 'pindah', 'npwp', 'gak', 'via', 'kantor', 'pajak', 'tujuan', 'hrs', 'kpp', 'malesin', 'besok', 'cobain', 'via', 'kpp', 'tujuan']",berlaku aja krn pindah npwp gak via kantor pajak tujuan hrs kpp malesin besok cobain via kpp tujuan,Topik 2 - Login/NPWP/Daftar
"Izin menambahkan ya min @ditjenpajakri , utk permohonan perubahan alamat yg meliputi wilayah kerja KPP yg sama, maka dapat diajukan dengan cara menghubungi Kring Pajak 1500200 ya sehingga tidak perlu datang ke KPP terdaftar. Ini bisa menjadi solusi bagi Wajib Pajak yg tidak sempat datang ke KPP terdafttar.",instagram,izin menambahkan ya min ditjenpajakri  utk permohonan perubahan alamat yg meliputi wilayah kerja kpp yg sama maka dapat diajukan dengan cara menghubungi kring pajak  ya sehingga tidak perlu datang ke kpp terdaftar ini bisa menjadi solusi bagi wajib pajak yg tidak sempat datang ke kpp terdafttar,"['izin', 'menambahkan', 'ya', 'min', 'ditjenpajakri', 'untuk', 'permohonan', 'perubahan', 'alamat', 'yang', 'meliputi', 'wilayah', 'kerja', 'kpp', 'yang', 'sama', 'maka', 'dapat', 'diajukan', 'dengan', 'cara', 'menghubungi', 'kring', 'pajak', '1500200', 'ya', 'sehingga', 'tidak', 'perlu', 'datang', 'ke', 'kpp', 'terdaftar', 'ini', 'bisa', 'menjadi', 'solusi', 'bagi', 'wajib', 'pajak', 'yang', 'tidak', 'sempat', 'datang', 'ke', 'kpp', 'terdafttar']",-115,negative,"['izin', 'min', 'ditjenpajakri', 'utk', 'permohonan', 'perubahan', 'alamat', 'meliputi', 'wilayah', 'kerja', 'kpp', 'diajukan', 'menghubungi', 'kring', 'pajak', 'kpp', 'terdaftar', 'solusi', 'wajib', 'pajak', 'kpp', 'terdafttar']",izin min ditjenpajakri utk permohonan perubahan alamat meliputi wilayah kerja kpp diajukan menghubungi kring pajak kpp terdaftar solusi wajib pajak kpp terdafttar,Topik 2 - Login/NPWP/Daftar
Kenapa prosesnya gak via aplikasi atau web aja? Gak harus datang ke KPP. Kan sudah jaman IT. NPWP sudah elektronik tapi prosesnya masih manual.,instagram,kenapa prosesnya gak via aplikasi atau web aja gak harus datang ke kpp kan sudah jaman it npwp sudah elektronik tapi prosesnya masih manual,"['kenapa', 'prosesnya', 'tidak', 'via', 'aplikasi', 'atau', 'web', 'saja', 'tidak', 'harus', 'datang', 'ke', 'kpp', 'kan', 'sudah', 'jaman', 'itu', 'npwp', 'sudah', 'elektronik', 'tapi', 'prosesnya', 'masih', 'manual']",-106,negative,"['prosesnya', 'gak', 'via', 'aplikasi', 'web', 'aja', 'gak', 'kpp', 'jaman', 'npwp', 'elektronik', 'prosesnya', 'manual']",prosesnya gak via aplikasi web aja gak kpp jaman npwp elektronik prosesnya manual,Topik 2 - Login/NPWP/Daftar
Mana nipunya menyajikan data2 yg valid yg sdh masuk d pajak pula. Nah lho.. apa datanya bocor yak?,instagram,mana nipunya menyajikan data yg valid yg sdh masuk d pajak pula nah lho apa datanya bocor yak,"['mana', 'nipunya', 'menyajikan', 'data2', 'yang', 'valid', 'yang', 'sudah', 'masuk', 'di', 'pajak', 'pula', 'nah', 'lho', 'apa', 'datanya', 'bocor', 'ya']",-56,negative,"['nipunya', 'menyajikan', 'data', 'valid', 'sdh', 'masuk', 'pajak', 'lho', 'datanya', 'bocor', 'yak']",nipunya menyajikan data valid sdh masuk pajak lho datanya bocor yak,Topik 2 - Login/NPWP/Daftar
"Min kenapa menu aktivitasi akun gak bisa ya ,bagian email dan no hp tidak ada pilihan untuk mengirim kode otp ,mohon balasannya min",instagram,min kenapa menu aktivitasi akun gak bisa ya bagian email dan no hp tidak ada pilihan untuk mengirim kode otp mohon balasannya min,"['min', 'kenapa', 'menu', 'aktivitasi', 'akun', 'tidak', 'bisa', 'ya', 'bagian', 'email', 'dan', 'no', 'hp', 'tidak', 'ada', 'pilihan', 'untuk', 'mengirim', 'kode', 'otp', 'mohon', 'balasannya', 'min']",-43,negative,"['min', 'menu', 'aktivitasi', 'akun', 'gak', 'email', 'pilihan', 'mengirim', 'kode', 'otp', 'mohon', 'balasannya', 'min']",min menu aktivitasi akun gak email pilihan mengirim kode otp mohon balasannya min,Topik 2 - Login/NPWP/Daftar
"Coretax hari ini, mau buat Pajak Keluaran udh mau save nih yaa ehhh alamat+npwp+IdTku hilang, kalo dipaksain buat di upload pas keluar pdf kosong  menyala coretax  ini invoice gw udah numpuk gileeeeee",instagram,coretax hari ini mau buat pajak keluaran udh mau save nih yaa ehhh alamatnpwpidtku hilang kalo dipaksain buat di upload pas keluar pdf kosong  menyala coretax  ini invoice gw udah numpuk gileeeeee,"['coretax', 'hari', 'ini', 'mau', 'buat', 'pajak', 'keluaran', 'sudah', 'mau', 'save', 'nih', 'ya', 'eh', 'alamatnpwpidtku', 'hilang', 'kalau', 'dipaksain', 'buat', 'di', 'upload', 'pas', 'keluar', 'pdf', 'kosong', 'menyala', 'coretax', 'ini', 'invoice', 'gue', 'sudah', 'numpuk', 'gileeeeee']",-74,negative,"['coretax', 'pajak', 'keluaran', 'udh', 'save', 'nih', 'yaa', 'ehhh', 'alamatnpwpidtku', 'hilang', 'kalo', 'dipaksain', 'upload', 'pas', 'pdf', 'kosong', 'menyala', 'coretax', 'invoice', 'udah', 'numpuk', 'gileeeeee']",coretax pajak keluaran udh save nih yaa ehhh alamatnpwpidtku hilang kalo dipaksain upload pas pdf kosong menyala coretax invoice udah numpuk gileeeeee,Topik 2 - Login/NPWP/Daftar
"woi SPT PPN NIHIL aja ngak bisa lapor, sengaja biar banyak pemasukan dari denda keterlambatan ya???",instagram,woi spt ppn nihil aja ngak bisa lapor sengaja biar banyak pemasukan dari denda keterlambatan ya,"['woi', 'seperti', 'ppn', 'nihil', 'saja', 'tidak', 'bisa', 'lapor', 'sengaja', 'biar', 'banyak', 'pemasukan', 'dari', 'denda', 'keterlambatan', 'ya']",-40,negative,"['woi', 'spt', 'ppn', 'nihil', 'aja', 'ngak', 'lapor', 'sengaja', 'biar', 'pemasukan', 'denda', 'keterlambatan']",woi spt ppn nihil aja ngak lapor sengaja biar pemasukan denda keterlambatan,Topik 2 - Login/NPWP/Daftar
Makin gajelas aja coretax asli. Masa faktur pajak yg status batal atau diganti malah masuk ke lampiran A2,instagram,makin gajelas aja coretax asli masa faktur pajak yg status batal atau diganti malah masuk ke lampiran a,"['makin', 'tidak jelas', 'saja', 'coretax', 'asli', 'masa', 'faktur', 'pajak', 'yang', 'status', 'batal', 'atau', 'diganti', 'malah', 'masuk', 'ke', 'lampiran', 'a2']",-50,negative,"['gajelas', 'aja', 'coretax', 'asli', 'faktur', 'pajak', 'status', 'batal', 'diganti', 'masuk', 'lampiran']",gajelas aja coretax asli faktur pajak status batal diganti masuk lampiran,Topik 2 - Login/NPWP/Daftar
"BENERIN DULU SISTEM, HARI INI AJA SUSAH BANGET BIKIN FAKTUR KELUARAN. MANA DATA FAKTUR KELUARAN DAN FAKTUR MASUKAN JANUARI ILANG DATANYA TIDAK DITEMUKAN. PAYAH CORETAX!!!!",instagram,benerin dulu sistem hari ini aja susah banget bikin faktur keluaran mana data faktur keluaran dan faktur masukan januari ilang datanya tidak ditemukan payah coretax,"['benerin', 'dulu', 'sistem', 'hari', 'ini', 'saja', 'susah', 'banget', 'bikin', 'faktur', 'keluaran', 'mana', 'data', 'faktur', 'keluaran', 'dan', 'faktur', 'masukan', 'januari', 'hilang', 'datanya', 'tidak', 'ditemukan', 'payah', 'coretax']",-62,negative,"['benerin', 'sistem', 'aja', 'susah', 'banget', 'bikin', 'faktur', 'keluaran', 'data', 'faktur', 'keluaran', 'faktur', 'masukan', 'januari', 'ilang', 'datanya', 'ditemukan', 'payah', 'coretax']",benerin sistem aja susah banget bikin faktur keluaran data faktur keluaran faktur masukan januari ilang datanya ditemukan payah coretax,Topik 2 - Login/NPWP/Daftar
"Benerin dulu aja nih coretax, perusahaan kami terdampak dengan PMK 11 thn 2025. Terbit 04 Februari tapi berlaku 01 Januari. Kami harus membuat FP Pembetulan yg sudah berjalan menggunakan PMK 131 kemarin. Auto cashflow kacau balau karena hal ini. Coretax juga loading aja ga bisa masuk. Ini pemerintah tuh pikirannya dimana sih?????",instagram,benerin dulu aja nih coretax perusahaan kami terdampak dengan pmk  thn  terbit  februari tapi berlaku  januari kami harus membuat fp pembetulan yg sudah berjalan menggunakan pmk  kemarin auto cashflow kacau balau karena hal ini coretax juga loading aja ga bisa masuk ini pemerintah tuh pikirannya dimana sih,"['benerin', 'dulu', 'saja', 'nih', 'coretax', 'perusahaan', 'kami', 'terdampak', 'dengan', 'pmk', '11', 'tahun', '2025', 'terbit', '04', 'februari', 'tapi', 'berlaku', '01', 'januari', 'kami', 'harus', 'membuat', 'fp', 'pembetulan', 'yang', 'sudah', 'berjalan', 'menggunakan', 'pmk', '131', 'kemarin', 'auto', 'cashflow', 'kacau', 'balau', 'karena', 'hal', 'ini', 'coretax', 'juga', 'loading', 'saja', 'tidak', 'bisa', 'masuk', 'ini', 'pemerintah', 'tuh', 'pikirannya', 'dimana', 'sih']",-72,negative,"['benerin', 'aja', 'nih', 'coretax', 'perusahaan', 'terdampak', 'pmk', 'thn', 'terbit', 'februari', 'berlaku', 'januari', 'pembetulan', 'berjalan', 'pmk', 'kemarin', 'auto', 'cashflow', 'kacau', 'balau', 'coretax', 'loading', 'aja', 'masuk', 'pemerintah', 'tuh', 'pikirannya', 'dimana', 'sih']",benerin aja nih coretax perusahaan terdampak pmk thn terbit februari berlaku januari pembetulan berjalan pmk kemarin auto cashflow kacau balau coretax loading aja masuk pemerintah tuh pikirannya dimana sih,Topik 2 - Login/NPWP/Daftar
Buseeetttt saya nelpon berkali kali di 1500200 mau ngurus npwp NE ga di angkat2. Ini karyawan pajak nya belum pda dateng apa gimana????? Haalooowwww,instagram,buseeetttt saya nelpon berkali kali di  mau ngurus npwp ne ga di angkat ini karyawan pajak nya belum pda dateng apa gimana haalooowwww,"['buseeetttt', 'saya', 'nelpon', 'berkali', 'kali', 'di', '1500200', 'mau', 'mengurus', 'npwp', 'ini', 'tidak', 'di', 'angkat2', 'ini', 'karyawan', 'pajak', 'ya', 'belum', 'pada', 'datang', 'apa', 'bagaimana', 'haalooowwww']",-92,negative,"['buseeetttt', 'nelpon', 'berkali', 'kali', 'ngurus', 'npwp', 'angkat', 'karyawan', 'pajak', 'nya', 'pda', 'dateng', 'gimana', 'haalooowwww']",buseeetttt nelpon berkali kali ngurus npwp angkat karyawan pajak nya pda dateng gimana haalooowwww,Topik 2 - Login/NPWP/Daftar
"min mau daftar npwp kenapa susah bgt, katanya suruh taat pajak :(",instagram,min mau daftar npwp kenapa susah bgt katanya suruh taat pajak,"['min', 'mau', 'daftar', 'npwp', 'kenapa', 'susah', 'banget', 'katanya', 'suruh', 'taat', 'pajak']",-53,negative,"['min', 'daftar', 'npwp', 'susah', 'bgt', 'suruh', 'taat', 'pajak']",min daftar npwp susah bgt suruh taat pajak,Topik 2 - Login/NPWP/Daftar
"Ini setelah selesai semua pendaftaran npwp, mau nyari kartu dimana ya kok ga ketemu? Kalau ereg dulu kan kartunya langsung dikirim ke email ya",instagram,ini setelah selesai semua pendaftaran npwp mau nyari kartu dimana ya kok ga ketemu kalau ereg dulu kan kartunya langsung dikirim ke email ya,"['ini', 'setelah', 'selesai', 'semua', 'pendaftaran', 'npwp', 'mau', 'mencari', 'kartu', 'dimana', 'ya', 'kok', 'tidak', 'ketemu', 'kalau', 'ereg', 'dulu', 'kan', 'kartunya', 'langsung', 'dikirim', 'ke', 'email', 'ya']",-57,negative,"['selesai', 'pendaftaran', 'npwp', 'nyari', 'kartu', 'dimana', 'ketemu', 'ereg', 'kartunya', 'langsung', 'dikirim', 'email']",selesai pendaftaran npwp nyari kartu dimana ketemu ereg kartunya langsung dikirim email,Topik 2 - Login/NPWP/Daftar
"saya barusaja di tlp mengatasnamakan DJP pusat bahwa ada SPT lebih bayar, mereka meminta data dari NPWP, slip gaji, nama perusahaan",instagram,saya barusaja di tlp mengatasnamakan djp pusat bahwa ada spt lebih bayar mereka meminta data dari npwp slip gaji nama perusahaan,"['saya', 'barusaja', 'di', 'telepon', 'mengatasnamakan', 'djp', 'pusat', 'bahwa', 'ada', 'seperti', 'lebih', 'bayar', 'mereka', 'meminta', 'data', 'dari', 'npwp', 'slip', 'gaji', 'nama', 'perusahaan']",-31,negative,"['barusaja', 'tlp', 'mengatasnamakan', 'djp', 'pusat', 'spt', 'bayar', 'data', 'npwp', 'slip', 'gaji', 'nama', 'perusahaan']",barusaja tlp mengatasnamakan djp pusat spt bayar data npwp slip gaji nama perusahaan,Topik 2 - Login/NPWP/Daftar
"Intinya sih tetap hati2 kalo ada pesan masuk ke ponsel, hindari klik link2 mencurigakan pada pesan yang masuk di ponsel",instagram,intinya sih tetap hati kalo ada pesan masuk ke ponsel hindari klik link mencurigakan pada pesan yang masuk di ponsel,"['intinya', 'sih', 'tetap', 'hati-hati', 'kalau', 'ada', 'pesan', 'masuk', 'ke', 'ponsel', 'hindari', 'klik', 'link2', 'mencurigakan', 'pada', 'pesan', 'yang', 'masuk', 'di', 'ponsel']",-33,negative,"['intinya', 'sih', 'hati', 'kalo', 'pesan', 'masuk', 'ponsel', 'hindari', 'klik', 'link', 'mencurigakan', 'pesan', 'masuk', 'ponsel']",intinya sih hati kalo pesan masuk ponsel hindari klik link mencurigakan pesan masuk ponsel,Topik 2 - Login/NPWP/Daftar
"Maaf min, daftar NPWP online udah ga bisa ya? Website nya ga bisa di akses",instagram,maaf min daftar npwp online udah ga bisa ya website nya ga bisa di akses,"['maaf', 'min', 'daftar', 'npwp', 'online', 'sudah', 'tidak', 'bisa', 'ya', 'website', 'ya', 'tidak', 'bisa', 'di', 'akses']",-85,negative,"['maaf', 'min', 'daftar', 'npwp', 'online', 'udah', 'website', 'nya', 'akses']",maaf min daftar npwp online udah website nya akses,Topik 2 - Login/NPWP/Daftar
Mau tanya kak kalau mau daftar npwp atas nama lembaga tapi pakai email pribadi boleh tidak pak?,instagram,mau tanya kak kalau mau daftar npwp atas nama lembaga tapi pakai email pribadi boleh tidak pak,"['mau', 'tanya', 'kak', 'kalau', 'mau', 'daftar', 'npwp', 'atas', 'nama', 'lembaga', 'tapi', 'pakai', 'email', 'pribadi', 'boleh', 'tidak', 'pak']",-31,negative,"['kak', 'daftar', 'npwp', 'nama', 'lembaga', 'pakai', 'email', 'pribadi']",kak daftar npwp nama lembaga pakai email pribadi,Topik 2 - Login/NPWP/Daftar
Ada yg input FP keluaran 07 terus pas di simpen data NPWP sama alamat customer ilang?,instagram,ada yg input fp keluaran  terus pas di simpen data npwp sama alamat customer ilang,"['ada', 'yang', 'input', 'fp', 'keluaran', '07', 'terus', 'pas', 'di', 'simpan', 'data', 'npwp', 'sama', 'alamat', 'customer', 'hilang']",-48,negative,"['input', 'keluaran', 'pas', 'simpen', 'data', 'npwp', 'alamat', 'customer', 'ilang']",input keluaran pas simpen data npwp alamat customer ilang,Topik 2 - Login/NPWP/Daftar
Tolong kami ini sudah bayar pajak tapi mau lapor tapi kok kesannya dipersulit.. sya ke kantor KPP untuk minta efin tapi disuruh daftar antre online klu sya daftar online yg ada hanya pilihan di tempat sya buat NPWP itu di lombok sana sedangkan posisi saya disemarang.. disuruh hubungi 1500200 dari tahun lalu sampe sekarang itu nomor cuman pajangan aja g pernah aktif. Klu kita g lapor didenda.. mau lapor pajak yg sudah kita bayar aja sulitnya minta ampun.,instagram,tolong kami ini sudah bayar pajak tapi mau lapor tapi kok kesannya dipersulit sya ke kantor kpp untuk minta efin tapi disuruh daftar antre online klu sya daftar online yg ada hanya pilihan di tempat sya buat npwp itu di lombok sana sedangkan posisi saya disemarang disuruh hubungi  dari tahun lalu sampe sekarang itu nomor cuman pajangan aja g pernah aktif klu kita g lapor didenda mau lapor pajak yg sudah kita bayar aja sulitnya minta ampun,"['tolong', 'kami', 'ini', 'sudah', 'bayar', 'pajak', 'tapi', 'mau', 'lapor', 'tapi', 'kok', 'kesannya', 'dipersulit', 'saya', 'ke', 'kantor', 'kpp', 'untuk', 'meminta', 'efin', 'tapi', 'disuruh', 'daftar', 'antre', 'online', 'kalau', 'saya', 'daftar', 'online', 'yang', 'ada', 'hanya', 'pilihan', 'di', 'tempat', 'saya', 'buat', 'npwp', 'itu', 'di', 'lombok', 'sana', 'sedangkan', 'posisi', 'saya', 'disemarang', 'disuruh', 'hubungi', '1500200', 'dari', 'tahun', 'lalu', 'sampai', 'sekarang', 'itu', 'nomor', 'cuman', 'pajangan', 'saja', 'tidak', 'pernah', 'aktif', 'kalau', 'kita', 'tidak', 'lapor', 'didenda', 'mau', 'lapor', 'pajak', 'yang', 'sudah', 'kita', 'bayar', 'saja', 'sulitnya', 'meminta', 'ampun']",-173,negative,"['tolong', 'bayar', 'pajak', 'lapor', 'kesannya', 'dipersulit', 'sya', 'kantor', 'kpp', 'efin', 'disuruh', 'daftar', 'antre', 'online', 'klu', 'sya', 'daftar', 'online', 'pilihan', 'sya', 'npwp', 'lombok', 'posisi', 'disemarang', 'disuruh', 'hubungi', 'sampe', 'nomor', 'cuman', 'pajangan', 'aja', 'aktif', 'klu', 'lapor', 'didenda', 'lapor', 'pajak', 'bayar', 'aja', 'sulitnya', 'ampun']",tolong bayar pajak lapor kesannya dipersulit sya kantor kpp efin disuruh daftar antre online klu sya daftar online pilihan sya npwp lombok posisi disemarang disuruh hubungi sampe nomor cuman pajangan aja aktif klu lapor didenda lapor pajak bayar aja sulitnya ampun,Topik 2 - Login/NPWP/Daftar
"Belum lapor SPT tahunan karna efin nya gada ,apa kena denda juga ? Mau di nonaktifkan",instagram,belum lapor spt tahunan karna efin nya gada apa kena denda juga  mau di nonaktifkan,"['belum', 'lapor', 'seperti', 'tahunan', 'karena', 'efin', 'ya', 'tidak ada', 'apa', 'kena', 'denda', 'juga', 'mau', 'di', 'nonaktifkan']",-17,negative,"['lapor', 'spt', 'tahunan', 'karna', 'efin', 'nya', 'gada', 'kena', 'denda', 'nonaktifkan']",lapor spt tahunan karna efin nya gada kena denda nonaktifkan,Topik 2 - Login/NPWP/Daftar
"Halo Pajak, Saya mau bikin surat keterangan domisili di Coretax hari Jumat kemarin ada menunya, tapi begitu diklik lamannya ada kerusakan. Hari ini saya coba lagi masuk, malah menu pembuatan Surat Keterangan Domisili malah tidak tersedia. Setelah AS.01 langsung AS.04",instagram,halo pajak saya mau bikin surat keterangan domisili di coretax hari jumat kemarin ada menunya tapi begitu diklik lamannya ada kerusakan hari ini saya coba lagi masuk malah menu pembuatan surat keterangan domisili malah tidak tersedia setelah as langsung as,"['halo', 'pajak', 'saya', 'mau', 'bikin', 'surat', 'keterangan', 'domisili', 'di', 'coretax', 'hari', 'jumat', 'kemarin', 'ada', 'menunya', 'tapi', 'begitu', 'diklik', 'lamannya', 'ada', 'kerusakan', 'hari', 'ini', 'saya', 'coba', 'lagi', 'masuk', 'malah', 'menu', 'pembuatan', 'surat', 'keterangan', 'domisili', 'malah', 'tidak', 'tersedia', 'setelah', 'as01', 'langsung', 'as04']",-82,negative,"['halo', 'pajak', 'bikin', 'surat', 'keterangan', 'domisili', 'coretax', 'jumat', 'kemarin', 'menunya', 'diklik', 'lamannya', 'kerusakan', 'coba', 'masuk', 'menu', 'pembuatan', 'surat', 'keterangan', 'domisili', 'tersedia', 'langsung']",halo pajak bikin surat keterangan domisili coretax jumat kemarin menunya diklik lamannya kerusakan coba masuk menu pembuatan surat keterangan domisili tersedia langsung,Topik 2 - Login/NPWP/Daftar
Kak jika harus minta kode verifikasi sedangkan nomer hp dan email nya tidak sesuai,instagram,kak jika harus minta kode verifikasi sedangkan nomer hp dan email nya tidak sesuai,"['kak', 'jika', 'harus', 'meminta', 'kode', 'verifikasi', 'sedangkan', 'nomer', 'hp', 'dan', 'email', 'ya', 'tidak', 'sesuai']",-13,negative,"['kak', 'kode', 'verifikasi', 'nomer', 'email', 'nya', 'sesuai']",kak kode verifikasi nomer email nya sesuai,Topik 2 - Login/NPWP/Daftar
Nik saya pernah digunakan .jadi ta bisa buat NPWP knpa ya,instagram,nik saya pernah digunakan jadi ta bisa buat npwp knpa ya,"['nik', 'saya', 'pernah', 'digunakan', 'jadi', 'ta', 'bisa', 'buat', 'npwp', 'kenapa', 'ya']",-43,negative,"['nik', 'npwp', 'knpa']",nik npwp knpa,Topik 2 - Login/NPWP/Daftar
"Saya belum perna mendaftarkan nik untuk mendaftar npwp tapi disini keterangannya nik sudah perna digunakan, ini gimna yahh jalan keluarnya?",instagram,saya belum perna mendaftarkan nik untuk mendaftar npwp tapi disini keterangannya nik sudah perna digunakan ini gimna yahh jalan keluarnya,"['saya', 'belum', 'pernah', 'mendaftarkan', 'nik', 'untuk', 'mendaftar', 'npwp', 'tapi', 'disini', 'keterangannya', 'nik', 'sudah', 'pernah', 'digunakan', 'ini', 'bagaimana', 'ya', 'jalan', 'keluarnya']",-57,negative,"['perna', 'mendaftarkan', 'nik', 'mendaftar', 'npwp', 'keterangannya', 'nik', 'perna', 'gimna', 'yahh', 'jalan', 'keluarnya']",perna mendaftarkan nik mendaftar npwp keterangannya nik perna gimna yahh jalan keluarnya,Topik 2 - Login/NPWP/Daftar
prasaan nik saya tidak pernah buat npwp tapi kenapa kok kemarin pas mau buat katanya sudah pernah digunakan,instagram,prasaan nik saya tidak pernah buat npwp tapi kenapa kok kemarin pas mau buat katanya sudah pernah digunakan,"['perasaan', 'nik', 'saya', 'tidak', 'pernah', 'buat', 'npwp', 'tapi', 'kenapa', 'kok', 'kemarin', 'pas', 'mau', 'buat', 'katanya', 'sudah', 'pernah', 'digunakan']",-54,negative,"['prasaan', 'nik', 'npwp', 'kemarin', 'pas']",prasaan nik npwp kemarin pas,Topik 2 - Login/NPWP/Daftar
"Kak, saya cuma butuh EFIN aja cuma setiap tlpn susah banget",instagram,kak saya cuma butuh efin aja cuma setiap tlpn susah banget,"['kak', 'saya', 'cuma', 'butuh', 'efin', 'saja', 'cuma', 'setiap', 'tlpn', 'susah', 'banget']",-35,negative,"['kak', 'butuh', 'efin', 'aja', 'tlpn', 'susah', 'banget']",kak butuh efin aja tlpn susah banget,Topik 2 - Login/NPWP/Daftar
