content,source,cleaned,t,sentiment_score,sentiment,tokens,joined,topik
Tanpa Rakyat kalian gak bisa idup,instagram,tanpa rakyat kalian gak bisa idup,"['tanpa', 'rakyat', 'kalian', 'tidak', 'bisa', 'hidup']",-22,negative,"['rakyat', 'gak', 'idup']",rakyat gak idup,Topik 5 - Pembayaran/Kantor Pajak
halo..ini lagi pada libur akhir bulan kah? kok diem2 aja banyak rakyat nanya ttg sumber dana jet?,instagram,haloini lagi pada libur akhir bulan kah kok diem aja banyak rakyat nanya ttg sumber dana jet,"['haloini', 'lagi', 'pada', 'libur', 'akhir', 'bulan', 'kah', 'kok', 'diem2', 'saja', 'banyak', 'rakyat', 'bertanya', 'tentang', 'sumber', 'dana', 'jet']",-21,negative,"['haloini', 'libur', 'kah', 'diem', 'aja', 'rakyat', 'nanya', 'ttg', 'sumber', 'dana', 'jet']",haloini libur kah diem aja rakyat nanya ttg sumber dana jet,Topik 5 - Pembayaran/Kantor Pajak
Keadilan? Penghasilan sebelum diambil sudah dipotong pajak. Sisa penghasilan dibuat bangun rumah dikenakan pajak lagi? Dobel2 pajaknya dong?,instagram,keadilan penghasilan sebelum diambil sudah dipotong pajak sisa penghasilan dibuat bangun rumah dikenakan pajak lagi dobel pajaknya dong,"['keadilan', 'penghasilan', 'sebelum', 'diambil', 'sudah', 'dipotong', 'pajak', 'sisa', 'penghasilan', 'dibuat', 'bangun', 'rumah', 'dikenakan', 'pajak', 'lagi', 'dobel2', 'pajaknya', 'dong']",-31,negative,"['keadilan', 'penghasilan', 'diambil', 'dipotong', 'pajak', 'sisa', 'penghasilan', 'bangun', 'rumah', 'dikenakan', 'pajak', 'dobel', 'pajaknya']",keadilan penghasilan diambil dipotong pajak sisa penghasilan bangun rumah dikenakan pajak dobel pajaknya,Topik 5 - Pembayaran/Kantor Pajak
"Kenaikan bangun rumah jgn 2,4% beban rakyat tak mampu kalo bisa di 2,2% dong lah",instagram,kenaikan bangun rumah jgn  beban rakyat tak mampu kalo bisa di  dong lah,"['kenaikan', 'bangun', 'rumah', 'jangan', '24', 'beban', 'rakyat', 'tak', 'mampu', 'kalau', 'bisa', 'di', '22', 'dong', 'lah']",-19,negative,"['kenaikan', 'bangun', 'rumah', 'jgn', 'beban', 'rakyat', 'kalo']",kenaikan bangun rumah jgn beban rakyat kalo,Topik 5 - Pembayaran/Kantor Pajak
alah alahhh dari rakyat untuk pejabat itu lah arti pajak fuck u koruptor @rafaelaluntrisambodoo,instagram,alah alahhh dari rakyat untuk pejabat itu lah arti pajak fuck u koruptor rafaelaluntrisambodoo,"['alah', 'alahhh', 'dari', 'rakyat', 'untuk', 'pejabat', 'itu', 'lah', 'arti', 'pajak', 'fuck', 'lu', 'koruptor', 'rafaelaluntrisambodoo']",-11,negative,"['alah', 'alahhh', 'rakyat', 'pejabat', 'arti', 'pajak', 'fuck', 'koruptor', 'rafaelaluntrisambodoo']",alah alahhh rakyat pejabat arti pajak fuck koruptor rafaelaluntrisambodoo,Topik 5 - Pembayaran/Kantor Pajak
"Haha rumah yang ngerawat kita yang majakin negara, cuaks",instagram,haha rumah yang ngerawat kita yang majakin negara cuaks,"['haha', 'rumah', 'yang', 'ngerawat', 'kita', 'yang', 'majakin', 'negara', 'cuaks']",-7,negative,"['haha', 'rumah', 'ngerawat', 'majakin', 'negara', 'cuaks']",haha rumah ngerawat majakin negara cuaks,Topik 5 - Pembayaran/Kantor Pajak
"Lagi ayah Mario: penerimaan telah ditangan, kan kuhancurkan buat rakyat sengsara",instagram,lagi ayah mario penerimaan telah ditangan kan kuhancurkan buat rakyat sengsara,"['lagi', 'ayah', 'mario', 'penerimaan', 'telah', 'ditangan', 'kan', 'kuhancurkan', 'buat', 'rakyat', 'sengsara']",-16,negative,"['ayah', 'mario', 'penerimaan', 'ditangan', 'kuhancurkan', 'rakyat', 'sengsara']",ayah mario penerimaan ditangan kuhancurkan rakyat sengsara,Topik 5 - Pembayaran/Kantor Pajak
"kalau lebih bayar terus minta restitusi, bisa langsung atau melalui pemeriksaan?",instagram,kalau lebih bayar terus minta restitusi bisa langsung atau melalui pemeriksaan,"['kalau', 'lebih', 'bayar', 'terus', 'meminta', 'restitusi', 'bisa', 'langsung', 'atau', 'melalui', 'pemeriksaan']",-14,negative,"['bayar', 'restitusi', 'langsung', 'pemeriksaan']",bayar restitusi langsung pemeriksaan,Topik 5 - Pembayaran/Kantor Pajak
Saya stop bayar pajak biar pemerintah mandiri,instagram,saya stop bayar pajak biar pemerintah mandiri,"['saya', 'stop', 'bayar', 'pajak', 'biar', 'pemerintah', 'mandiri']",-24,negative,"['stop', 'bayar', 'pajak', 'biar', 'pemerintah', 'mandiri']",stop bayar pajak biar pemerintah mandiri,Topik 5 - Pembayaran/Kantor Pajak
"Rasanya semua di sini komen, ga dihiraukan semua ya sedih, kita mau bayar pajak buat sumbang ke negara pun sulit",instagram,rasanya semua di sini komen ga dihiraukan semua ya sedih kita mau bayar pajak buat sumbang ke negara pun sulit,"['rasanya', 'semua', 'di', 'sini', 'komen', 'tidak', 'dihiraukan', 'semua', 'ya', 'sedih', 'kita', 'mau', 'bayar', 'pajak', 'buat', 'sumbang', 'ke', 'negara', 'pun', 'sulit']",-66,negative,"['komen', 'dihiraukan', 'sedih', 'bayar', 'pajak', 'sumbang', 'negara', 'sulit']",komen dihiraukan sedih bayar pajak sumbang negara sulit,Topik 5 - Pembayaran/Kantor Pajak
"Sudah bayar, tapi di Coretax masih belum lunas.",instagram,sudah bayar tapi di coretax masih belum lunas,"['sudah', 'bayar', 'tapi', 'di', 'coretax', 'masih', 'belum', 'lunas']",-48,negative,"['bayar', 'coretax', 'lunas']",bayar coretax lunas,Topik 5 - Pembayaran/Kantor Pajak
"Sekarang bwli pulsa udah gampang ,bayar token listrik udah mudah, isi kuota internet udah ga mudah ,ehh ini pajak masin nerapin hitungan jlimet dan ruwet ,sosialisasi kurang tau2 pengusaha di datengin pajak yg di bahas pajak yg tahun2 laku mana inget lah mereka ,tau2 denda besar ya mending tutup aja usahanya",instagram,sekarang bwli pulsa udah gampang bayar token listrik udah mudah isi kuota internet udah ga mudah ehh ini pajak masin nerapin hitungan jlimet dan ruwet sosialisasi kurang tau pengusaha di datengin pajak yg di bahas pajak yg tahun laku mana inget lah mereka tau denda besar ya mending tutup aja usahanya,"['sekarang', 'bwli', 'pulsa', 'sudah', 'gampang', 'bayar', 'token', 'listrik', 'sudah', 'mudah', 'isi', 'kuota', 'internet', 'sudah', 'tidak', 'mudah', 'eh', 'ini', 'pajak', 'masin', 'nerapin', 'hitungan', 'jlimet', 'dan', 'ruwet', 'sosialisasi', 'kurang', 'tau-tau', 'pengusaha', 'di', 'datengin', 'pajak', 'yang', 'di', 'bahas', 'pajak', 'yang', 'tahun-tahun', 'laku', 'mana', 'ingat', 'lah', 'mereka', 'tau-tau', 'denda', 'besar', 'ya', 'mending', 'tutup', 'saja', 'usahanya']",-139,negative,"['bwli', 'pulsa', 'udah', 'gampang', 'bayar', 'token', 'listrik', 'udah', 'mudah', 'isi', 'kuota', 'internet', 'udah', 'mudah', 'ehh', 'pajak', 'masin', 'nerapin', 'hitungan', 'jlimet', 'ruwet', 'sosialisasi', 'tau', 'pengusaha', 'datengin', 'pajak', 'bahas', 'pajak', 'laku', 'inget', 'tau', 'denda', 'mending', 'tutup', 'aja', 'usahanya']",bwli pulsa udah gampang bayar token listrik udah mudah isi kuota internet udah mudah ehh pajak masin nerapin hitungan jlimet ruwet sosialisasi tau pengusaha datengin pajak bahas pajak laku inget tau denda mending tutup aja usahanya,Topik 5 - Pembayaran/Kantor Pajak
"Min, resign aja dr pajak min  itu siapa orang2 pajak disana ngejar2in rakyat kecil, berani ga kalian ngejar2in WP besar!???",instagram,min resign aja dr pajak min  itu siapa orang pajak disana ngejarin rakyat kecil berani ga kalian ngejarin wp besar,"['min', 'resign', 'saja', 'dari', 'pajak', 'min', 'itu', 'siapa', 'orang-orang', 'pajak', 'disana', 'ngejar2in', 'rakyat', 'kecil', 'berani', 'tidak', 'kalian', 'ngejar2in', 'wp', 'besar']",-42,negative,"['min', 'resign', 'aja', 'pajak', 'min', 'orang', 'pajak', 'disana', 'ngejarin', 'rakyat', 'berani', 'ngejarin']",min resign aja pajak min orang pajak disana ngejarin rakyat berani ngejarin,Topik 5 - Pembayaran/Kantor Pajak
Kira kira buzzer dpt gaji brp ya ? Bayaranya perkomen atau gimana. Kok ada org yg niat banget balasin 1 1 pake akun bodong wkwk,instagram,kira kira buzzer dpt gaji brp ya  bayaranya perkomen atau gimana kok ada org yg niat banget balasin   pake akun bodong wkwk,"['kira', 'kira', 'buzzer', 'dapat', 'gaji', 'berapa', 'ya', 'bayaranya', 'perkomen', 'atau', 'bagaimana', 'kok', 'ada', 'orang', 'yang', 'niat', 'banget', 'balasin', '1', '1', 'pakai', 'akun', 'bodong', 'wkwk']",-50,negative,"['buzzer', 'dpt', 'gaji', 'brp', 'bayaranya', 'perkomen', 'gimana', 'org', 'niat', 'banget', 'balasin', 'pake', 'akun', 'bodong', 'wkwk']",buzzer dpt gaji brp bayaranya perkomen gimana org niat banget balasin pake akun bodong wkwk,Topik 5 - Pembayaran/Kantor Pajak
Bisa nya meras rakyat doang tapi hasil dari uang pajak apa,instagram,bisa nya meras rakyat doang tapi hasil dari uang pajak apa,"['bisa', 'ya', 'meras', 'rakyat', 'doang', 'tapi', 'hasil', 'dari', 'uang', 'pajak', 'apa']",-40,negative,"['nya', 'meras', 'rakyat', 'doang', 'hasil', 'uang', 'pajak']",nya meras rakyat doang hasil uang pajak,Topik 5 - Pembayaran/Kantor Pajak
"Semoga di masa akan datang indonesia kaya raya makmur, pendapatan negaranya byk, rakyat dibebaskan pajak, rakyat tdk perlu lagi byr pajak, semua rakyat makmur sejahtera melimpah. Amin",instagram,semoga di masa akan datang indonesia kaya raya makmur pendapatan negaranya byk rakyat dibebaskan pajak rakyat tdk perlu lagi byr pajak semua rakyat makmur sejahtera melimpah amin,"['semoga', 'di', 'masa', 'akan', 'datang', 'indonesia', 'kayak', 'raya', 'makmur', 'pendapatan', 'negaranya', 'banyak', 'rakyat', 'dibebaskan', 'pajak', 'rakyat', 'tidak', 'perlu', 'lagi', 'byr', 'pajak', 'semua', 'rakyat', 'makmur', 'sejahtera', 'melimpah', 'amin']",-54,negative,"['semoga', 'indonesia', 'kaya', 'raya', 'makmur', 'pendapatan', 'negaranya', 'byk', 'rakyat', 'dibebaskan', 'pajak', 'rakyat', 'tdk', 'byr', 'pajak', 'rakyat', 'makmur', 'sejahtera', 'melimpah', 'amin']",semoga indonesia kaya raya makmur pendapatan negaranya byk rakyat dibebaskan pajak rakyat tdk byr pajak rakyat makmur sejahtera melimpah amin,Topik 5 - Pembayaran/Kantor Pajak
"Halo saya datang dari luar negeri.
15 jam penerbangan.
Saya sudah hampir 1 bulan disini.
Kenapa sampai sekarang tidak ada solusi.
Di negara lain tidak pernah seperti ini.
Saya butuh solusi secepatnya.
Saya harus kembali bekerja.
Tolong bantuanya secepatnya",instagram,"halo saya datang dari luar negeri
 jam penerbangan
saya sudah hampir  bulan disini
kenapa sampai sekarang tidak ada solusi
di negara lain tidak pernah seperti ini
saya butuh solusi secepatnya
saya harus kembali bekerja
tolong bantuanya secepatnya","['halo', 'saya', 'datang', 'dari', 'luar', 'negeri', '15', 'jam', 'penerbangan', 'saya', 'sudah', 'hampir', '1', 'bulan', 'disini', 'kenapa', 'sampai', 'sekarang', 'tidak', 'ada', 'solusi', 'di', 'negara', 'lain', 'tidak', 'pernah', 'seperti', 'ini', 'saya', 'butuh', 'solusi', 'secepatnya', 'saya', 'harus', 'kembali', 'bekerja', 'tolong', 'bantuanya', 'secepatnya']",-76,negative,"['halo', 'negeri', 'jam', 'penerbangan', 'solusi', 'negara', 'butuh', 'solusi', 'secepatnya', 'tolong', 'bantuanya', 'secepatnya']",halo negeri jam penerbangan solusi negara butuh solusi secepatnya tolong bantuanya secepatnya,Topik 5 - Pembayaran/Kantor Pajak
Ayo bayar pajak supaya mereka nambah kaya dan bisa foya foya. Gaya hidup mewah mereka adalah tanggung jawab kita bersama.,instagram,ayo bayar pajak supaya mereka nambah kaya dan bisa foya foya gaya hidup mewah mereka adalah tanggung jawab kita bersama,"['ayo', 'bayar', 'pajak', 'supaya', 'mereka', 'menambah', 'kayak', 'dan', 'bisa', 'foya', 'foya', 'gaya', 'hidup', 'mewah', 'mereka', 'adalah', 'tanggung', 'jawab', 'kita', 'bersama']",-28,negative,"['ayo', 'bayar', 'pajak', 'nambah', 'kaya', 'foya', 'foya', 'gaya', 'hidup', 'mewah', 'tanggung']",ayo bayar pajak nambah kaya foya foya gaya hidup mewah tanggung,Topik 5 - Pembayaran/Kantor Pajak
"Sebentar, saya kurang paham. Gak kena pajak? Lah kalau dari contoh bukannya kena, karena misalkan kita isi e-wallet 100K dengan admin 1500 ya dulu kita bayar cuma 101,5K tapi kalau dari contoh adminnya dikenakan pajak, sehingga menjadi 101,665K artinya kita jadi bayar kelebihannya yaitu 165 rupiah. Bukan masalah nominal tapi redaksinya bilang tidak dikenakan pajak baru tapi seingat saya yang sering isi e-wallet, sebelumnya ya cuma kena admin aja tapi kalau dari contoh artinya ada penambahan biaya yang kita bayar yaitu pajak dari nominal admin. Jadi sebenarnya redaksi yang benarnya seperti apa?",instagram,sebentar saya kurang paham gak kena pajak lah kalau dari contoh bukannya kena karena misalkan kita isi ewallet k dengan admin  ya dulu kita bayar cuma k tapi kalau dari contoh adminnya dikenakan pajak sehingga menjadi k artinya kita jadi bayar kelebihannya yaitu  rupiah bukan masalah nominal tapi redaksinya bilang tidak dikenakan pajak baru tapi seingat saya yang sering isi ewallet sebelumnya ya cuma kena admin aja tapi kalau dari contoh artinya ada penambahan biaya yang kita bayar yaitu pajak dari nominal admin jadi sebenarnya redaksi yang benarnya seperti apa,"['sebentar', 'saya', 'kurang', 'paham', 'tidak', 'kena', 'pajak', 'lah', 'kalau', 'dari', 'contoh', 'bukannya', 'kena', 'karena', 'misalkan', 'kita', 'isi', 'ewallet', '100k', 'dengan', 'admin', '1500', 'ya', 'dulu', 'kita', 'bayar', 'cuma', '1015k', 'tapi', 'kalau', 'dari', 'contoh', 'adminnya', 'dikenakan', 'pajak', 'sehingga', 'menjadi', '101665k', 'artinya', 'kita', 'jadi', 'bayar', 'kelebihannya', 'yaitu', '165', 'rupiah', 'bukan', 'masalah', 'nominal', 'tapi', 'redaksinya', 'bilang', 'tidak', 'dikenakan', 'pajak', 'baru', 'tapi', 'seingat', 'saya', 'yang', 'sering', 'isi', 'ewallet', 'sebelumnya', 'ya', 'cuma', 'kena', 'admin', 'saja', 'tapi', 'kalau', 'dari', 'contoh', 'artinya', 'ada', 'penambahan', 'biaya', 'yang', 'kita', 'bayar', 'yaitu', 'pajak', 'dari', 'nominal', 'admin', 'jadi', 'sebenarnya', 'redaksi', 'yang', 'benarnya', 'seperti', 'apa']",-207,negative,"['sebentar', 'paham', 'gak', 'kena', 'pajak', 'contoh', 'kena', 'isi', 'ewallet', 'admin', 'bayar', 'contoh', 'adminnya', 'dikenakan', 'pajak', 'bayar', 'kelebihannya', 'rupiah', 'nominal', 'redaksinya', 'bilang', 'dikenakan', 'pajak', 'isi', 'ewallet', 'kena', 'admin', 'aja', 'contoh', 'penambahan', 'biaya', 'bayar', 'pajak', 'nominal', 'admin', 'redaksi', 'benarnya']",sebentar paham gak kena pajak contoh kena isi ewallet admin bayar contoh adminnya dikenakan pajak bayar kelebihannya rupiah nominal redaksinya bilang dikenakan pajak isi ewallet kena admin aja contoh penambahan biaya bayar pajak nominal admin redaksi benarnya,Topik 5 - Pembayaran/Kantor Pajak
Kaget bayar pajakkk :))) masyallah pak naikan aja terusss,instagram,kaget bayar pajakkk  masyallah pak naikan aja terusss,"['kaget', 'bayar', 'pajakkk', 'masyallah', 'pak', 'naikan', 'saja', 'terus']",-18,negative,"['kaget', 'bayar', 'pajakkk', 'masyallah', 'naikan', 'aja', 'terusss']",kaget bayar pajakkk masyallah naikan aja terusss,Topik 5 - Pembayaran/Kantor Pajak
Meskipun pajak naik sy tetap bayar.. tolong dimohon arahannya dengan sigap,instagram,meskipun pajak naik sy tetap bayar tolong dimohon arahannya dengan sigap,"['meskipun', 'pajak', 'naik', 'saya', 'tetap', 'bayar', 'tolong', 'dimohon', 'arahannya', 'dengan', 'sigap']",-27,negative,"['pajak', 'bayar', 'tolong', 'dimohon', 'arahannya', 'sigap']",pajak bayar tolong dimohon arahannya sigap,Topik 5 - Pembayaran/Kantor Pajak
Siapa yg disini kena potongan pajak pas pembayaran gaji bonus THR belasan Jutaa,instagram,siapa yg disini kena potongan pajak pas pembayaran gaji bonus thr belasan jutaa,"['siapa', 'yang', 'disini', 'kena', 'potongan', 'pajak', 'pas', 'pembayaran', 'gaji', 'bonus', 'thr', 'belasan', 'jutaa']",-21,negative,"['kena', 'potongan', 'pajak', 'pas', 'pembayaran', 'gaji', 'bonus', 'thr', 'belasan', 'jutaa']",kena potongan pajak pas pembayaran gaji bonus thr belasan jutaa,Topik 5 - Pembayaran/Kantor Pajak
Teori doang!!!!!gak ada tambahan potongan apa?????? Pajak saya dipotong lebih parah dengan sistem TER ini. Tolong sosialisasi anda jgn menyesatkan. Bukti dilapangan semua rakyat menjerit dengan cara anda potong pajak kami. Anda tidak tau rasanya karena pajak anda ditanggung pemerintah. @smindrawati @jokowi betapa teganya anda pada rakyat anda sendiri,instagram,teori doanggak ada tambahan potongan apa pajak saya dipotong lebih parah dengan sistem ter ini tolong sosialisasi anda jgn menyesatkan bukti dilapangan semua rakyat menjerit dengan cara anda potong pajak kami anda tidak tau rasanya karena pajak anda ditanggung pemerintah smindrawati jokowi betapa teganya anda pada rakyat anda sendiri,"['teori', 'doanggak', 'ada', 'tambahan', 'potongan', 'apa', 'pajak', 'saya', 'dipotong', 'lebih', 'parah', 'dengan', 'sistem', 'ter', 'ini', 'tolong', 'sosialisasi', 'anda', 'jangan', 'menyesatkan', 'bukti', 'dilapangan', 'semua', 'rakyat', 'menjerit', 'dengan', 'cara', 'anda', 'potong', 'pajak', 'kami', 'anda', 'tidak', 'tau', 'rasanya', 'karena', 'pajak', 'anda', 'ditanggung', 'pemerintah', 'smindrawati', 'jokowi', 'betapa', 'teganya', 'anda', 'pada', 'rakyat', 'anda', 'sendiri']",-130,negative,"['teori', 'doanggak', 'tambahan', 'potongan', 'pajak', 'dipotong', 'parah', 'sistem', 'ter', 'tolong', 'sosialisasi', 'jgn', 'menyesatkan', 'bukti', 'dilapangan', 'rakyat', 'menjerit', 'potong', 'pajak', 'tau', 'pajak', 'ditanggung', 'pemerintah', 'smindrawati', 'jokowi', 'betapa', 'teganya', 'rakyat']",teori doanggak tambahan potongan pajak dipotong parah sistem ter tolong sosialisasi jgn menyesatkan bukti dilapangan rakyat menjerit potong pajak tau pajak ditanggung pemerintah smindrawati jokowi betapa teganya rakyat,Topik 5 - Pembayaran/Kantor Pajak
"Setelah saya hitung malah menjadi lebih bayar di bulan Desember, itu bagaimana iya ?",instagram,setelah saya hitung malah menjadi lebih bayar di bulan desember itu bagaimana iya,"['setelah', 'saya', 'hitung', 'malah', 'menjadi', 'lebih', 'bayar', 'di', 'bulan', 'desember', 'itu', 'bagaimana', 'iya']",-25,negative,"['hitung', 'bayar', 'desember', 'iya']",hitung bayar desember iya,Topik 5 - Pembayaran/Kantor Pajak
"Isoke klo bayar pajak, asal jangan uang yg kita bayar di korupsi",instagram,isoke klo bayar pajak asal jangan uang yg kita bayar di korupsi,"['isoke', 'kalau', 'bayar', 'pajak', 'asal', 'jangan', 'uang', 'yang', 'kita', 'bayar', 'di', 'korupsi']",-37,negative,"['isoke', 'klo', 'bayar', 'pajak', 'uang', 'bayar', 'korupsi']",isoke klo bayar pajak uang bayar korupsi,Topik 5 - Pembayaran/Kantor Pajak
"Masalahnya kita kerja cape2 dipotong pajak trus Negara pernah kasih apa sama kita, krn smuanya juga bayar di Indonesia",instagram,masalahnya kita kerja cape dipotong pajak trus negara pernah kasih apa sama kita krn smuanya juga bayar di indonesia,"['masalahnya', 'kita', 'kerja', 'cape2', 'dipotong', 'pajak', 'terus', 'negara', 'pernah', 'kasih', 'apa', 'sama', 'kita', 'karena', 'smuanya', 'juga', 'bayar', 'di', 'indonesia']",-35,negative,"['kerja', 'cape', 'dipotong', 'pajak', 'trus', 'negara', 'kasih', 'krn', 'smuanya', 'bayar', 'indonesia']",kerja cape dipotong pajak trus negara kasih krn smuanya bayar indonesia,Topik 5 - Pembayaran/Kantor Pajak
bagaimana cara agar negara ini bisa kaya ? Kalau pejabat pejabat nya cuman mementingkan diri sendiri selagi mereka masih mendapatkan kekayaan secara instan dari hasil pajak rakyat,instagram,bagaimana cara agar negara ini bisa kaya  kalau pejabat pejabat nya cuman mementingkan diri sendiri selagi mereka masih mendapatkan kekayaan secara instan dari hasil pajak rakyat,"['bagaimana', 'cara', 'agar', 'negara', 'ini', 'bisa', 'kayak', 'kalau', 'pejabat', 'pejabat', 'ya', 'cuman', 'mementingkan', 'diri', 'sendiri', 'selagi', 'mereka', 'masih', 'mendapatkan', 'kekayaan', 'secara', 'instan', 'dari', 'hasil', 'pajak', 'rakyat']",-58,negative,"['negara', 'kaya', 'pejabat', 'pejabat', 'nya', 'cuman', 'mementingkan', 'selagi', 'kekayaan', 'instan', 'hasil', 'pajak', 'rakyat']",negara kaya pejabat pejabat nya cuman mementingkan selagi kekayaan instan hasil pajak rakyat,Topik 5 - Pembayaran/Kantor Pajak
"jadi males bayar pajak, beloknya ke pegawainya bukan ke negaranya.",instagram,jadi males bayar pajak beloknya ke pegawainya bukan ke negaranya,"['jadi', 'malas', 'bayar', 'pajak', 'beloknya', 'ke', 'pegawainya', 'bukan', 'ke', 'negaranya']",-21,negative,"['males', 'bayar', 'pajak', 'beloknya', 'pegawainya', 'negaranya']",males bayar pajak beloknya pegawainya negaranya,Topik 5 - Pembayaran/Kantor Pajak
"Jiahhh kita mati”an kerja di potong pajak, eh taunya uangnya di makan sama orang model bapaknya dandi , GAK MALUUUUU",instagram,jiahhh kita matian kerja di potong pajak eh taunya uangnya di makan sama orang model bapaknya dandi  gak maluuuuu,"['jiahhh', 'kita', 'matian', 'kerja', 'di', 'potong', 'pajak', 'eh', 'taunya', 'uangnya', 'di', 'makan', 'sama', 'orang', 'model', 'bapaknya', 'dandi', 'tidak', 'maluuuuu']",-52,negative,"['jiahhh', 'matian', 'kerja', 'potong', 'pajak', 'taunya', 'uangnya', 'makan', 'orang', 'model', 'bapaknya', 'dandi', 'gak', 'maluuuuu']",jiahhh matian kerja potong pajak taunya uangnya makan orang model bapaknya dandi gak maluuuuu,Topik 5 - Pembayaran/Kantor Pajak
membantu rakyat dgn cara mencekik rakyat yg lain,instagram,membantu rakyat dgn cara mencekik rakyat yg lain,"['membantu', 'rakyat', 'dengan', 'cara', 'mencekik', 'rakyat', 'yang', 'lain']",-26,negative,"['membantu', 'rakyat', 'dgn', 'mencekik', 'rakyat']",membantu rakyat dgn mencekik rakyat,Topik 5 - Pembayaran/Kantor Pajak
"Pajak macam apa lagi ini, bilangnya mau menyejahterakan rakyat tp yg ada malah menyiksa rakyat!!! Reimburse kesehatan itu kita bayar jg ke RS/klinik dgn nominal yg sama apanya jd pendapatan utk pribadi?! Bahkan kadang2 nombok krn ada supporting document yg tdk lolos di HR kantor. Jadi kalo kena pajak gini, karyawan sakit suruh KERJA AJA TEROS. Otaknya pada ke mana sih yg nyusun aturan ini?!?",instagram,pajak macam apa lagi ini bilangnya mau menyejahterakan rakyat tp yg ada malah menyiksa rakyat reimburse kesehatan itu kita bayar jg ke rsklinik dgn nominal yg sama apanya jd pendapatan utk pribadi bahkan kadang nombok krn ada supporting document yg tdk lolos di hr kantor jadi kalo kena pajak gini karyawan sakit suruh kerja aja teros otaknya pada ke mana sih yg nyusun aturan ini,"['pajak', 'macam', 'apa', 'lagi', 'ini', 'bilangnya', 'mau', 'menyejahterakan', 'rakyat', 'tapi', 'yang', 'ada', 'malah', 'menyiksa', 'rakyat', 'reimburse', 'kesehatan', 'itu', 'kita', 'bayar', 'juga', 'ke', 'rsklinik', 'dengan', 'nominal', 'yang', 'sama', 'apanya', 'jadi', 'pendapatan', 'untuk', 'pribadi', 'bahkan', 'kadang2', 'nombok', 'karena', 'ada', 'supporting', 'document', 'yang', 'tidak', 'lolos', 'di', 'hari', 'kantor', 'jadi', 'kalau', 'kena', 'pajak', 'begini', 'karyawan', 'sakit', 'suruh', 'kerja', 'saja', 'teros', 'otaknya', 'pada', 'ke', 'mana', 'sih', 'yang', 'nyusun', 'aturan', 'ini']",-164,negative,"['pajak', 'bilangnya', 'menyejahterakan', 'rakyat', 'menyiksa', 'rakyat', 'reimburse', 'kesehatan', 'bayar', 'rsklinik', 'dgn', 'nominal', 'apanya', 'pendapatan', 'utk', 'pribadi', 'kadang', 'nombok', 'krn', 'supporting', 'document', 'tdk', 'lolos', 'kantor', 'kalo', 'kena', 'pajak', 'gini', 'karyawan', 'sakit', 'suruh', 'kerja', 'aja', 'teros', 'otaknya', 'sih', 'nyusun', 'aturan']",pajak bilangnya menyejahterakan rakyat menyiksa rakyat reimburse kesehatan bayar rsklinik dgn nominal apanya pendapatan utk pribadi kadang nombok krn supporting document tdk lolos kantor kalo kena pajak gini karyawan sakit suruh kerja aja teros otaknya sih nyusun aturan,Topik 5 - Pembayaran/Kantor Pajak
Mantapppp RAKYAT DI PALAK PAJAK TRUSSSS.. HASIL AKHIR DIKORUPSI DEH SAMA PARA PEJABAT.. @ditjenpajakri @smindrawati,instagram,mantapppp rakyat di palak pajak trussss hasil akhir dikorupsi deh sama para pejabat ditjenpajakri smindrawati,"['mantapppp', 'rakyat', 'di', 'palak', 'pajak', 'terus', 'hasil', 'akhir', 'dikorupsi', 'deh', 'sama', 'para', 'pejabat', 'ditjenpajakri', 'smindrawati']",-52,negative,"['mantapppp', 'rakyat', 'palak', 'pajak', 'trussss', 'hasil', 'dikorupsi', 'deh', 'pejabat', 'ditjenpajakri', 'smindrawati']",mantapppp rakyat palak pajak trussss hasil dikorupsi deh pejabat ditjenpajakri smindrawati,Topik 5 - Pembayaran/Kantor Pajak
"mantap, semua rakyat dipalak dengan dalih ""pajak"" huahahaha",instagram,mantap semua rakyat dipalak dengan dalih pajak huahahaha,"['mantap', 'semua', 'rakyat', 'dipalak', 'dengan', 'dalih', 'pajak', 'huahahaha']",-20,negative,"['mantap', 'rakyat', 'dipalak', 'dalih', 'pajak', 'huahahaha']",mantap rakyat dipalak dalih pajak huahahaha,Topik 5 - Pembayaran/Kantor Pajak
Bandingin sama negara tetangga dong.. biar keliatan jauh nya,instagram,bandingin sama negara tetangga dong biar keliatan jauh nya,"['bandingkan', 'sama', 'negara', 'tetangga', 'dong', 'biar', 'kelihatan', 'jauh', 'ya']",-25,negative,"['bandingin', 'negara', 'tetangga', 'biar', 'keliatan', 'nya']",bandingin negara tetangga biar keliatan nya,Topik 5 - Pembayaran/Kantor Pajak
Wooww 73 % apbn dari rakyat untuk ............(Silahkan diisi),instagram,wooww   apbn dari rakyat untuk silahkan diisi,"['wooww', '73', 'apbn', 'dari', 'rakyat', 'untuk', 'silakan', 'diisi']",-2,negative,"['wooww', 'apbn', 'rakyat', 'silahkan', 'diisi']",wooww apbn rakyat silahkan diisi,Topik 5 - Pembayaran/Kantor Pajak
stop bayar pajak,instagram,stop bayar pajak,"['stop', 'bayar', 'pajak']",-15,negative,"['stop', 'bayar', 'pajak']",stop bayar pajak,Topik 5 - Pembayaran/Kantor Pajak
